time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState
2888.394,0.0,0.0,0.000,0.000,0,103.2,0
2888.422,0.0,0.0,0.000,0.000,0,103.2,0
2888.450,0.0,0.0,0.000,0.000,0,103.2,0
2888.478,0.0,0.0,0.000,0.000,0,103.2,0
2888.506,0.0,0.0,0.000,0.000,0,103.2,0
2888.535,0.0,0.0,0.000,0.000,0,103.2,0
2888.563,0.0,0.0,0.000,0.000,0,103.2,0
2888.591,0.0,0.0,0.000,0.000,0,103.2,0
2888.618,0.0,0.0,0.000,0.000,0,103.2,0
2888.646,0.0,0.0,0.000,0.000,0,103.2,0
2888.674,0.0,0.0,0.000,0.000,0,103.2,0
2888.701,0.0,0.0,0.000,0.000,0,103.2,0
2888.729,0.0,0.0,0.000,0.000,0,103.2,0
2888.757,0.0,0.0,0.000,0.000,0,103.2,0
2888.785,0.0,0.0,0.000,0.000,0,103.2,0
2888.812,0.0,0.0,0.000,0.000,0,103.2,0
2888.840,0.0,0.0,0.000,0.000,0,103.2,0
2888.868,0.0,0.0,0.000,0.000,0,103.2,0
2888.895,0.0,0.0,0.000,0.000,0,103.2,0
2888.923,0.0,0.0,0.000,0.000,0,103.2,0
2888.951,0.0,0.0,0.000,0.000,0,103.2,0
2888.980,0.0,0.0,0.000,0.000,0,103.2,0
2889.007,0.0,0.0,0.000,0.000,0,103.2,0
2889.035,0.0,0.0,0.000,0.000,0,103.2,0
2889.064,0.0,0.0,0.000,0.000,0,103.2,0
2889.091,0.0,0.0,0.000,0.000,0,103.2,0
2889.119,0.0,0.0,0.000,0.000,0,103.2,0
2889.146,0.0,0.0,0.000,0.000,0,103.2,0
2889.175,0.0,0.0,0.000,0.000,0,103.2,0
2889.202,0.0,0.0,0.000,0.000,0,103.2,0
2889.230,0.0,0.0,0.000,0.000,0,103.2,0
2889.257,0.0,0.0,0.000,0.000,0,103.2,0
2889.285,0.0,0.0,0.000,0.000,0,103.2,0
2889.313,0.0,0.0,0.000,0.000,0,103.2,0
2889.341,0.0,0.0,0.000,0.000,0,103.2,0
2889.369,0.0,0.0,0.000,0.000,0,103.2,0
2889.397,0.0,0.0,0.000,0.000,0,103.2,0
2889.425,0.0,0.0,0.000,0.000,0,103.2,0
2889.452,0.0,0.0,0.000,0.000,0,103.2,0
2889.481,0.0,0.0,0.000,0.000,0,103.2,0
2889.509,0.0,0.0,0.000,0.000,0,103.2,0
2889.537,0.0,0.0,0.000,0.000,0,103.2,0
2889.565,0.0,0.0,0.000,0.000,0,103.2,0
2889.593,0.0,0.0,0.000,0.000,0,103.2,0
2889.621,0.0,0.0,0.000,0.000,0,103.2,0
2889.649,0.0,0.0,0.000,0.000,0,103.2,0
2889.677,0.0,0.0,0.000,0.000,0,103.2,0
2889.705,0.0,0.0,0.000,0.000,0,103.2,0
2889.732,0.0,0.0,0.000,0.000,0,103.2,0
2889.770,0.0,0.0,0.000,0.000,0,103.2,0
2889.797,0.0,0.0,0.000,0.000,0,103.2,0
2889.826,0.0,0.0,0.000,0.000,0,103.2,0
2889.854,0.0,0.0,0.000,0.000,0,103.2,0
2889.882,0.0,0.0,0.000,0.000,0,103.2,0
2889.910,0.0,0.0,0.000,0.000,0,103.2,0
2889.939,0.0,0.0,0.000,0.000,0,103.2,0
2889.967,0.0,0.0,0.000,0.000,0,103.2,0
2889.995,0.0,0.0,0.000,0.000,0,103.2,0
2890.024,0.0,0.0,0.000,0.000,0,103.2,0
2890.051,0.0,0.0,0.000,0.000,0,103.2,0
2890.079,0.0,0.0,0.000,0.000,0,103.2,0
2890.107,0.0,0.0,0.000,0.000,0,103.2,0
2890.134,0.0,0.0,0.000,0.000,0,103.2,0
2890.163,0.0,0.0,0.000,0.000,0,103.2,0
2890.193,0.0,0.0,0.000,0.000,0,103.2,0
2890.221,0.0,0.0,0.000,0.000,0,103.2,0
2890.248,0.0,0.0,0.000,0.000,0,103.2,0
2890.276,0.0,0.0,0.000,0.000,0,103.2,0
2890.304,0.0,0.0,0.000,0.000,0,103.2,0
2890.331,0.0,0.0,0.000,0.000,0,103.2,0
2890.359,0.0,0.0,0.000,0.000,0,103.2,0
2890.388,0.0,0.0,0.000,0.000,0,103.2,0
2890.415,0.0,0.0,0.000,0.000,0,103.2,0
2890.443,0.0,0.0,0.000,0.000,0,103.2,0
2890.471,0.0,0.0,0.000,0.000,0,103.2,0
2890.499,0.0,0.0,0.000,0.000,0,103.2,0
2890.527,0.0,0.0,0.000,0.000,0,103.2,0
2890.554,0.0,0.0,0.000,0.000,0,103.2,0
2890.582,0.0,0.0,0.000,0.000,0,103.2,0
2890.610,0.0,0.0,0.000,0.000,0,103.2,0
2890.637,0.0,0.0,0.000,0.000,0,103.2,0
2890.665,0.0,0.0,0.000,0.000,0,103.2,0
2890.692,0.0,0.0,0.000,0.000,0,103.2,0
2890.720,0.0,0.0,0.000,0.000,0,103.2,0
2890.748,0.0,0.0,0.000,0.000,0,103.2,0
2890.777,0.0,0.0,0.000,0.000,0,103.2,0
2890.804,0.0,0.0,0.000,0.000,0,103.2,0
2890.832,0.0,0.0,0.000,0.000,0,103.2,0
2890.860,0.0,0.0,0.000,0.000,0,103.2,0
2890.888,0.0,0.0,0.000,0.000,0,103.2,0
2890.916,0.0,0.0,0.000,0.000,0,103.2,0
2890.944,0.0,0.0,0.000,0.000,0,103.2,0
2890.972,0.0,0.0,0.000,0.000,0,103.2,0
2890.999,0.0,0.0,0.000,0.000,0,103.2,0
2891.027,0.0,0.0,0.000,0.000,0,103.2,0
2891.055,0.0,0.0,0.000,0.000,0,103.2,0
2891.083,0.0,0.0,0.000,0.000,0,103.2,0
2891.116,0.0,0.0,0.000,0.000,0,103.2,0
2891.144,0.0,0.0,0.000,0.000,0,103.2,0
2891.173,0.0,0.0,0.000,0.000,0,103.2,0
2891.201,0.0,0.0,0.000,0.000,0,103.2,0
2891.228,0.0,0.0,0.000,0.000,0,103.2,0
2891.256,0.0,0.0,0.000,0.000,0,103.2,0
2891.287,0.0,0.0,0.000,0.000,0,103.2,0
2891.317,0.0,0.0,0.000,0.000,0,103.2,0
2891.346,0.0,0.0,0.000,0.000,0,103.2,0
2891.375,0.0,0.0,0.000,0.000,0,103.2,0
2891.405,0.0,0.0,0.000,0.000,0,103.2,0
2891.432,0.0,0.0,0.000,0.000,0,103.2,0
2891.459,0.0,0.0,0.000,0.000,0,103.2,0
2891.488,0.0,0.0,0.000,0.000,0,103.2,0
2891.515,0.0,0.0,0.000,0.000,0,103.2,0
2891.543,0.0,0.0,0.000,0.000,0,103.2,0
2891.571,0.0,0.0,0.000,0.000,0,103.2,0
2891.599,0.0,0.0,0.000,0.000,0,103.2,0
2891.627,0.0,0.0,0.000,0.000,0,103.2,0
2891.655,0.0,0.0,0.000,0.000,0,103.2,0
2891.682,0.0,0.0,0.000,0.000,0,103.2,0
2891.710,0.0,0.0,0.000,0.000,0,103.2,0
2891.737,0.0,0.0,0.000,0.000,0,103.2,0
2891.766,0.0,0.0,0.000,0.000,0,103.2,0
2891.793,0.0,0.0,0.000,0.000,0,103.2,0
2891.821,0.0,0.0,0.000,0.000,0,103.2,0
2891.848,0.0,0.0,0.000,0.000,0,103.2,0
2891.877,0.0,0.0,0.000,0.000,0,103.2,0
2891.904,0.0,0.0,0.000,0.000,0,103.2,0
2891.932,0.0,0.0,0.000,0.000,0,103.2,0
2891.961,0.0,0.0,0.000,0.000,0,103.2,0
2891.990,0.0,0.0,0.000,0.000,0,103.2,0
2892.018,0.0,0.0,0.000,0.000,0,103.2,0
2892.046,0.0,0.0,0.000,0.000,0,103.2,0
2892.073,0.0,0.0,0.000,0.000,0,103.2,0
2892.101,0.0,0.0,0.000,0.000,0,103.2,0
2892.128,0.0,0.0,0.000,0.000,0,103.2,0
2892.155,0.0,0.0,0.000,0.000,0,103.2,0
2892.184,0.0,0.0,0.000,0.000,0,103.2,0
2892.212,0.0,0.0,0.000,0.000,0,103.2,0
2892.239,0.0,0.0,0.000,0.000,0,103.2,0
2892.267,0.0,0.0,0.000,0.000,0,103.2,0
2892.295,0.0,0.0,0.000,0.000,0,103.2,0
2892.323,0.0,0.0,0.000,0.000,0,103.2,0
2892.350,0.0,0.0,0.000,0.000,0,103.2,0
2892.378,0.0,0.0,0.000,0.000,0,103.2,0
2892.407,0.0,0.0,0.000,0.000,0,103.2,0
2892.434,0.0,0.0,0.000,0.000,0,103.2,0
2892.462,0.0,0.0,0.000,0.000,0,103.2,0
2892.489,0.0,0.0,0.000,0.000,0,103.2,0
2892.516,0.0,0.0,0.000,0.000,0,103.2,0
2892.543,0.0,0.0,0.000,0.000,0,103.2,0
2892.572,0.0,0.0,0.000,0.000,0,103.2,0
2892.600,0.0,0.0,0.000,0.000,0,103.2,0
2892.628,0.0,0.0,0.000,0.000,0,103.2,0
2892.655,0.0,0.0,0.000,0.000,0,103.2,0
2892.682,0.0,0.0,0.000,0.000,0,103.2,0
2892.710,0.0,0.0,0.000,0.000,0,103.2,0
2892.737,0.0,0.0,0.000,0.000,0,103.2,0
2892.766,0.0,0.0,0.000,0.000,0,103.2,0
2892.794,0.0,0.0,0.000,0.000,0,103.2,0
2892.822,0.0,0.0,0.000,0.000,0,103.2,0
2892.849,0.0,0.0,0.000,0.000,0,103.2,0
2892.877,0.0,0.0,0.000,0.000,0,103.2,0
2892.906,0.0,0.0,0.000,0.000,0,103.2,0
2892.934,0.0,0.0,0.000,0.000,0,103.2,0
2892.965,0.0,0.0,0.000,0.000,0,103.2,0
2892.993,0.0,0.0,0.000,0.000,0,103.2,0
2893.021,0.0,0.0,0.000,0.000,0,103.2,0
2893.049,0.0,0.0,0.000,0.000,0,103.2,0
2893.077,0.0,0.0,0.000,0.000,0,103.2,0
2893.104,0.0,0.0,0.000,0.000,0,103.2,0
2893.132,0.0,0.0,0.000,0.000,0,103.2,0
2893.159,0.0,0.0,0.000,0.000,0,103.2,0
2893.187,0.0,0.0,0.000,0.000,0,103.2,0
2893.216,0.0,0.0,0.000,0.000,0,103.2,0
2893.244,0.0,0.0,0.000,0.000,0,103.2,0
2893.272,0.0,0.0,0.000,0.000,0,103.2,0
2893.299,0.0,0.0,0.000,0.000,0,103.2,0
2893.327,0.0,0.0,0.000,0.000,0,103.2,0
2893.356,0.0,0.0,0.000,0.000,0,103.2,0
2893.385,0.0,0.0,0.000,0.000,0,103.2,0
2893.413,0.0,0.0,0.000,0.000,0,103.2,0
2893.440,0.0,0.0,0.000,0.000,0,103.2,0
2893.467,0.0,0.0,0.000,0.000,0,103.2,0
2893.494,0.0,0.0,0.000,0.000,0,103.2,0
2893.523,0.0,0.0,0.000,0.000,0,103.2,0
2893.551,0.0,0.0,0.000,0.000,0,103.2,0
2893.580,0.0,0.0,0.000,0.000,0,103.2,0
2893.610,0.0,0.0,0.000,0.000,0,103.2,0
2893.639,0.0,0.0,0.000,0.000,0,103.2,0
2893.670,0.0,0.0,0.000,0.000,0,103.2,0
2893.697,0.0,0.0,0.000,0.000,0,103.2,0
2893.724,0.0,0.0,0.000,0.000,0,103.2,0
2893.754,0.0,0.0,0.000,0.000,0,103.2,0
2893.783,0.0,0.0,0.000,0.000,0,103.2,0
2893.811,0.0,0.0,0.000,0.000,0,103.2,0
2893.840,0.0,0.0,0.000,0.000,0,103.2,0
2893.867,0.0,0.0,0.000,0.000,0,103.2,0
2893.895,0.0,0.0,0.000,0.000,0,103.2,0
2893.923,0.0,0.0,0.000,0.000,0,103.2,0
2893.950,0.0,0.0,0.000,0.000,0,103.2,0
2893.979,0.0,0.0,0.000,0.000,0,103.2,0
2894.008,0.0,0.0,0.000,0.000,0,103.2,0
2894.036,0.0,0.0,0.000,0.000,0,103.2,0
2894.064,0.0,0.0,0.000,0.000,0,103.2,0
2894.091,0.0,0.0,0.000,0.000,0,103.2,0
2894.119,0.0,0.0,0.000,0.000,0,103.2,0
2894.147,0.0,0.0,0.000,0.000,0,103.2,0
2894.175,0.0,0.0,0.000,0.000,0,103.2,0
2894.202,0.0,0.0,0.000,0.000,0,103.2,0
2894.231,0.0,0.0,0.000,0.000,0,103.2,0
2894.259,0.0,0.0,0.000,0.000,0,103.2,0
2894.288,0.0,0.0,0.000,0.000,0,103.2,0
2894.317,0.0,0.0,0.000,0.000,0,103.2,0
2894.346,0.0,0.0,0.000,0.000,0,103.2,0
2894.375,0.0,0.0,0.000,0.000,0,103.2,0
2894.403,0.0,0.0,0.000,0.000,0,103.2,0
2894.431,0.0,0.0,0.000,0.000,0,103.2,0
2894.458,0.0,0.0,0.000,0.000,0,103.2,0
2894.493,0.0,0.0,0.000,0.000,0,103.2,0
2894.521,0.0,0.0,0.000,0.000,0,103.2,0
2894.549,0.0,0.0,0.000,0.000,0,103.2,0
2894.577,0.0,0.0,0.000,0.000,0,103.2,0
2894.606,0.0,0.0,0.000,0.000,0,103.2,0
2894.634,0.0,0.0,0.000,0.000,0,103.2,0
2894.662,0.0,0.0,0.000,0.000,0,103.2,0
2894.690,0.0,0.0,0.000,0.000,0,103.2,0
2894.718,0.0,0.0,0.000,0.000,0,103.2,0
2894.747,0.0,0.0,0.000,0.000,0,103.2,0
2894.776,0.0,0.0,0.000,0.000,0,103.2,0
2894.804,0.0,0.0,0.000,0.000,0,103.2,0
2894.831,0.0,0.0,0.000,0.000,0,103.2,0
2894.858,0.0,0.0,0.000,0.000,0,103.2,0
2894.886,0.0,0.0,0.000,0.000,0,103.2,0
2894.915,0.0,0.0,0.000,0.000,0,103.2,0
2894.942,0.0,0.0,0.000,0.000,0,103.2,0
2894.972,0.0,0.0,0.000,0.000,0,103.2,0
2895.000,0.0,0.0,0.000,0.000,0,103.2,0
2895.028,0.0,0.0,0.000,0.000,0,103.2,0
2895.058,0.0,0.0,0.000,0.000,0,103.2,0
2895.085,0.0,0.0,0.000,0.000,0,103.2,0
2895.113,0.0,0.0,0.000,0.000,0,103.2,0
2895.141,0.0,0.0,0.000,0.000,0,103.2,0
2895.170,0.0,0.0,0.000,0.000,0,103.2,0
2895.198,0.0,0.0,0.000,0.000,0,103.2,0
2895.226,0.0,0.0,0.000,0.000,0,103.2,0
2895.254,0.0,0.0,0.000,0.000,0,103.2,0
2895.281,0.0,0.0,0.000,0.000,0,103.2,0
2895.309,0.0,0.0,0.000,0.000,0,103.2,0
2895.340,0.0,0.0,0.000,0.000,0,103.2,0
2895.369,0.0,0.0,0.000,0.000,0,103.2,0
2895.397,0.0,0.0,0.000,0.000,0,103.2,0
2895.425,0.0,0.0,0.000,0.000,0,103.2,0
2895.452,0.0,0.0,0.000,0.000,0,103.2,0
2895.479,0.0,0.0,0.000,0.000,0,103.2,0
2895.507,0.0,0.0,0.000,0.000,0,103.2,0
2895.536,0.0,0.0,0.000,0.000,0,103.2,0
2895.567,0.0,0.0,0.000,0.000,0,103.2,0
2895.595,0.0,0.0,0.000,0.000,0,103.2,0
2895.623,0.0,0.0,0.000,0.000,0,103.2,0
2895.650,0.0,0.0,0.000,0.000,0,103.2,0
2895.678,0.0,0.0,0.000,0.000,0,103.2,0
2895.706,0.0,0.0,0.000,0.000,0,103.2,0
2895.735,0.0,0.0,0.000,0.000,0,103.2,0
2895.764,0.0,0.0,0.000,0.000,0,103.2,0
2895.793,0.0,0.0,0.000,0.000,0,103.2,0
2895.820,0.0,0.0,0.000,0.000,0,103.2,0
2895.848,0.0,0.0,0.000,0.000,0,103.2,0
2895.875,0.0,0.0,0.000,0.000,0,103.2,0
2895.904,0.0,0.0,0.000,0.000,0,103.2,0
2895.933,0.0,0.0,0.000,0.000,0,103.2,0
2895.961,0.0,0.0,0.000,0.000,0,103.2,0
2895.989,0.0,0.0,0.000,0.000,0,103.2,0
2896.017,0.0,0.0,0.000,0.000,0,103.2,0
2896.045,0.0,0.0,0.000,0.000,0,103.2,0
2896.074,0.0,0.0,0.000,0.000,0,103.2,0
2896.103,0.0,0.0,0.000,0.000,0,103.2,0
2896.134,0.0,0.0,0.000,0.000,0,103.2,0
2896.162,0.0,0.0,0.000,0.000,0,103.2,0
2896.189,0.0,0.0,0.000,0.000,0,103.2,0
2896.219,0.0,0.0,0.000,0.000,0,103.2,0
2896.246,0.0,0.0,0.000,0.000,0,103.2,0
2896.273,0.0,0.0,0.000,0.000,0,103.2,0
2896.300,0.0,0.0,0.000,0.000,0,103.2,0
2896.328,0.0,0.0,0.000,0.000,0,103.2,0
2896.357,0.0,0.0,0.000,0.000,0,103.2,0
2896.389,0.0,0.0,0.000,0.000,0,103.2,0
2896.419,0.0,0.0,0.000,0.000,0,103.2,0
2896.448,0.0,0.0,0.000,0.000,0,103.2,0
2896.476,0.0,0.0,0.000,0.000,0,103.2,0
2896.503,0.0,0.0,0.000,0.000,0,103.2,0
2896.531,0.0,0.0,0.000,0.000,0,103.2,0
2896.558,0.0,0.0,0.000,0.000,0,103.2,0
2896.587,0.0,0.0,0.000,0.000,0,103.2,0
2896.614,0.0,0.0,0.000,0.000,0,103.2,0
2896.642,0.0,0.0,0.000,0.000,0,103.2,0
2896.670,0.0,0.0,0.000,0.000,0,103.2,0
2896.697,0.0,0.0,0.000,0.000,0,103.2,0
2896.726,0.0,0.0,0.000,0.000,0,103.2,0
2896.755,0.0,0.0,0.000,0.000,0,103.2,0
2896.783,0.0,0.0,0.000,0.000,0,103.2,0
2896.810,0.0,0.0,0.000,0.000,0,103.2,0
2896.838,0.0,0.0,0.000,0.000,0,103.2,0
2896.866,0.0,0.0,0.000,0.000,0,103.2,0
2896.893,0.0,0.0,0.000,0.000,0,103.2,0
2896.922,0.0,0.0,0.000,0.000,0,103.2,0
2896.952,0.0,0.0,0.000,0.000,0,103.2,0
2896.981,0.0,0.0,0.000,0.000,0,103.2,0
2897.010,0.0,0.0,0.000,0.000,0,103.2,0
2897.037,0.0,0.0,0.000,0.000,0,103.2,0
2897.065,0.0,0.0,0.000,0.000,0,103.2,0
2897.093,0.0,0.0,0.000,0.000,0,103.2,0
2897.121,0.0,0.0,0.000,0.000,0,103.2,0
2897.148,0.0,0.0,0.000,0.000,0,103.2,0
2897.177,0.0,0.0,0.000,0.000,0,103.2,0
2897.204,0.0,0.0,0.000,0.000,0,103.2,0
2897.232,0.0,0.0,0.000,0.000,0,103.2,0
2897.261,0.0,0.0,0.000,0.000,0,103.2,0
2897.289,0.0,0.0,0.000,0.000,0,103.2,0
2897.316,0.0,0.0,0.000,0.000,0,103.2,0
2897.344,0.0,0.0,0.000,0.000,0,103.2,0
2897.372,0.0,0.0,0.000,0.000,0,103.2,0
2897.403,0.0,0.0,0.000,0.000,0,103.2,0
2897.431,0.0,0.0,0.000,0.000,0,103.2,0
2897.458,0.0,0.0,0.000,0.000,0,103.2,0
2897.486,0.0,0.0,0.000,0.000,0,103.2,0
2897.514,0.0,0.0,0.000,0.000,0,103.2,0
2897.541,0.0,0.0,0.000,0.000,0,103.2,0
2897.569,0.0,0.0,0.000,0.000,0,103.2,0
2897.597,0.0,0.0,0.000,0.000,0,103.2,0
2897.625,0.0,0.0,0.000,0.000,0,103.2,0
2897.652,0.0,0.0,0.000,0.000,0,103.2,0
2897.681,0.0,0.0,0.000,0.000,0,103.2,0
2897.710,0.0,0.0,0.000,0.000,0,103.2,0
2897.739,0.0,0.0,0.000,0.000,0,103.2,0
2897.770,0.0,0.0,0.000,0.000,0,103.2,0
2897.797,0.0,0.0,0.000,0.000,0,103.2,0
2897.824,0.0,0.0,0.000,0.000,0,103.2,0
2897.852,0.0,0.0,0.000,0.000,0,103.2,0
2897.885,0.0,0.0,0.000,0.000,0,103.2,0
2897.914,0.0,0.0,0.000,0.000,0,103.2,0
2897.942,0.0,0.0,0.000,0.000,0,103.2,0
2897.971,0.0,0.0,0.000,0.000,0,103.2,0
2897.998,0.0,0.0,0.000,0.000,0,103.2,0
2898.025,0.0,0.0,0.000,0.000,0,103.2,0
2898.053,0.0,0.0,0.000,0.000,0,103.2,0
2898.082,0.0,0.0,0.000,0.000,0,103.2,0
2898.110,0.0,0.0,0.000,0.000,0,103.2,0
2898.137,0.0,0.0,0.000,0.000,0,103.2,0
2898.165,0.0,0.0,0.000,0.000,0,103.2,0
2898.194,0.0,0.0,0.000,0.000,0,103.2,0
2898.222,0.0,0.0,0.000,0.000,0,103.2,0
2898.251,0.0,0.0,0.000,0.000,0,103.2,0
2898.278,0.0,0.0,0.000,0.000,0,103.2,0
2898.307,0.0,0.0,0.000,0.000,0,103.2,0
2898.334,0.0,0.0,0.000,0.000,0,103.2,0
2898.363,0.0,0.0,0.000,0.000,0,103.2,0
2898.391,0.0,0.0,0.000,0.000,0,103.2,0
2898.419,0.0,0.0,0.000,0.000,0,103.2,0
2898.446,0.0,0.0,0.000,0.000,0,103.2,0
2898.474,0.0,0.0,0.000,0.000,0,103.2,0
2898.502,0.0,0.0,0.000,0.000,0,103.2,0
2898.530,0.0,0.0,0.000,0.000,0,103.2,0
2898.558,0.0,0.0,0.000,0.000,0,103.2,0
2898.587,0.0,0.0,0.000,0.000,0,103.2,0
2898.615,0.0,0.0,0.000,0.000,0,103.2,0
2898.642,0.0,0.0,0.000,0.000,0,103.2,0
2898.670,0.0,0.0,0.000,0.000,0,103.2,0
2898.697,0.0,0.0,0.000,0.000,0,103.2,0
2898.726,0.0,0.0,0.000,0.000,0,103.2,0
2898.753,0.0,0.0,0.000,0.000,0,103.2,0
2898.782,0.0,0.0,0.000,0.000,0,103.2,0
2898.809,0.0,0.0,0.000,0.000,0,103.2,0
2898.837,0.0,0.0,0.000,0.000,0,103.2,0
2898.864,0.0,0.0,0.000,0.000,0,103.2,0
2898.891,0.0,0.0,0.000,0.000,0,103.2,0
2898.919,0.0,0.0,0.000,0.000,0,103.2,0
2898.948,0.0,0.0,0.000,0.000,0,103.2,0
2898.976,0.0,0.0,0.000,0.000,0,103.2,0
2899.003,0.0,0.0,0.000,0.000,0,103.2,0
2899.031,0.0,0.0,0.000,0.000,0,103.2,0
2899.059,0.0,0.0,0.000,0.000,0,103.2,0
2899.087,0.0,0.0,0.000,0.000,0,103.2,0
2899.115,0.0,0.0,0.000,0.000,0,103.2,0
2899.143,0.0,0.0,0.000,0.000,0,103.2,0
2899.172,0.0,0.0,0.000,0.000,0,103.2,0
2899.200,0.0,0.0,0.000,0.000,0,103.2,0
2899.228,0.0,0.0,0.000,0.000,0,103.2,0
2899.259,0.0,0.0,0.000,0.000,0,103.2,0
2899.287,0.0,0.0,0.000,0.000,0,103.2,0
2899.314,0.0,0.0,0.000,0.000,0,103.2,0
2899.342,0.0,0.0,0.000,0.000,0,103.2,0
2899.370,0.0,0.0,0.000,0.000,0,103.2,0
2899.399,0.0,0.0,0.000,0.000,0,103.2,0
2899.426,0.0,0.0,0.000,0.000,0,103.2,0
2899.454,0.0,0.0,0.000,0.000,0,103.2,0
2899.481,0.0,0.0,0.000,0.000,0,103.2,0
2899.509,0.0,0.0,0.000,0.000,0,103.2,0
2899.537,0.0,0.0,0.000,0.000,0,103.2,0
2899.565,0.0,0.0,0.000,0.000,0,103.2,0
2899.592,0.0,0.0,0.000,0.000,0,103.2,0
2899.621,0.0,0.0,0.000,0.000,0,103.2,0
2899.648,0.0,0.0,0.000,0.000,0,103.2,0
2899.676,0.0,0.0,0.000,0.000,0,103.2,0
2899.705,0.0,0.0,0.000,0.000,0,103.2,0
2899.733,0.0,0.0,0.000,0.000,0,103.2,0
2899.761,0.0,0.0,0.000,0.000,0,103.2,0
2899.788,0.0,0.0,0.000,0.000,0,103.2,0
2899.816,0.0,0.0,0.000,0.000,0,103.2,0
2899.844,0.0,0.0,0.000,0.000,0,103.2,0
2899.871,0.0,0.0,0.000,0.000,0,103.2,0
2899.899,0.0,0.0,0.000,0.000,0,103.2,0
2899.928,0.0,0.0,0.000,0.000,0,103.2,0
2899.955,0.0,0.0,0.000,0.000,0,103.2,0
2899.984,0.0,0.0,0.000,0.000,0,103.2,0
2900.012,0.0,0.0,0.000,0.000,0,103.2,0
2900.039,0.0,0.0,0.000,0.000,0,103.2,0
2900.067,0.0,0.0,0.000,0.000,0,103.2,0
2900.096,0.0,0.0,0.000,0.000,0,103.2,0
2900.123,0.0,0.0,0.000,0.000,0,103.2,0
2900.151,0.0,0.0,0.000,0.000,0,103.2,0
2900.179,0.0,0.0,0.000,0.000,0,103.2,0
2900.207,0.0,0.0,0.000,0.000,0,103.2,0
2900.234,0.0,0.0,0.000,0.000,0,103.2,0
2900.262,0.0,0.0,0.000,0.000,0,103.2,0
2900.291,0.0,0.0,0.000,0.000,0,103.2,0
2900.319,0.0,0.0,0.000,0.000,0,103.2,0
2900.347,0.0,0.0,0.000,0.000,0,103.2,0
2900.375,0.0,0.0,0.000,0.000,0,103.2,0
2900.403,0.0,0.0,0.000,0.000,0,103.2,0
2900.430,0.0,0.0,0.000,0.000,0,103.2,0
2900.458,0.0,0.0,0.000,0.000,0,103.2,0
2900.486,0.0,0.0,0.000,0.000,0,103.2,0
2900.514,0.0,0.0,0.000,0.000,0,103.2,0
2900.541,0.0,0.0,0.000,0.000,0,103.2,0
2900.570,0.0,0.0,0.000,0.000,0,103.2,0
2900.597,0.0,0.0,0.000,0.000,0,103.2,0
2900.625,0.0,0.0,0.000,0.000,0,103.2,0
2900.653,0.0,0.0,0.000,0.000,0,103.2,0
2900.681,0.0,0.0,0.000,0.000,0,103.2,0
2900.708,0.0,0.0,0.000,0.000,0,103.2,0
2900.736,0.0,0.0,0.000,0.000,0,103.2,0
2900.764,0.0,0.0,0.000,0.000,0,103.2,0
2900.792,0.0,0.0,0.000,0.000,0,103.2,0
2900.820,0.0,0.0,0.000,0.000,0,103.2,0
2900.847,0.0,0.0,0.000,0.000,0,103.2,0
2900.875,0.0,0.0,0.000,0.000,0,103.2,0
2900.903,0.0,0.0,0.000,0.000,0,103.2,0
2900.931,0.0,0.0,0.000,0.000,0,103.2,0
2900.958,0.0,0.0,0.000,0.000,0,103.2,0
2900.987,0.0,0.0,0.000,0.000,0,103.2,0
2901.015,0.0,0.0,0.000,0.000,0,103.2,0
2901.042,0.0,0.0,0.000,0.000,0,103.2,0
2901.070,0.0,0.0,0.000,0.000,0,103.2,0
2901.098,0.0,0.0,0.000,0.000,0,103.2,0
2901.125,0.0,0.0,0.000,0.000,0,103.2,0
2901.154,0.0,0.0,0.000,0.000,0,103.2,0
2901.182,0.0,0.0,0.000,0.000,0,103.2,0
2901.210,0.0,0.0,0.000,0.000,0,103.2,0
2901.243,0.0,0.0,0.000,0.000,0,103.2,0
2901.270,0.0,0.0,0.000,0.000,0,103.2,0
2901.297,0.0,0.0,0.000,0.000,0,103.2,0
2901.325,0.0,0.0,0.000,0.000,0,103.2,0
2901.353,0.0,0.0,0.000,0.000,0,103.2,0
2901.382,0.0,0.0,0.000,0.000,0,103.2,0
2901.410,0.0,0.0,0.000,0.000,0,103.2,0
2901.438,0.0,0.0,0.000,0.000,0,103.2,0
2901.470,0.0,0.0,0.000,0.000,0,103.2,0
2901.501,0.0,0.0,0.000,0.000,0,103.2,0
2901.530,0.0,0.0,0.000,0.000,0,103.2,0
2901.557,0.0,0.0,0.000,0.000,0,103.2,0
2901.586,0.0,0.0,0.000,0.000,0,103.2,0
2901.614,0.0,0.0,0.000,0.000,0,103.2,0
2901.642,0.0,0.0,0.000,0.000,0,103.2,0
2901.670,0.0,0.0,0.000,0.000,0,103.2,0
2901.698,0.0,0.0,0.000,0.000,0,103.2,0
2901.725,0.0,0.0,0.000,0.000,0,103.2,0
2901.753,0.0,0.0,0.000,0.000,0,103.2,0
2901.781,0.0,0.0,0.000,0.000,0,103.2,0
2901.809,0.0,0.0,0.000,0.000,0,103.2,0
2901.837,0.0,0.0,0.000,0.000,0,103.2,0
2901.865,0.0,0.0,0.000,0.000,0,103.2,0
2901.892,0.0,0.0,0.000,0.000,0,103.2,0
