time,turnAngle,speed2d,alpha,alphaTarget,bRight,actorYaw,smState,futSpd,futDot,blockT
939.484,3.2,449.9,0.885,1.000,1,-86.8,3,450,-0.06,0.00
939.514,3.2,449.9,0.902,1.000,1,-86.8,3,450,-0.06,0.00
939.543,3.2,449.9,0.917,1.000,1,-86.8,3,450,-0.06,0.00
939.574,3.2,449.9,0.930,1.000,1,-86.8,3,450,-0.06,0.00
939.604,3.2,449.9,0.940,1.000,1,-86.8,3,450,-0.06,0.00
939.633,3.2,449.9,0.949,1.000,1,-86.8,3,450,-0.06,0.00
939.664,3.2,449.9,0.957,1.000,1,-86.8,3,450,-0.06,0.00
939.694,3.2,449.9,0.963,1.000,1,-86.8,3,450,-0.06,0.00
939.724,3.2,449.9,0.969,1.000,1,-86.8,3,450,-0.06,0.00
939.754,3.2,449.9,0.973,1.000,1,-86.8,3,450,-0.06,0.00
939.786,3.2,449.9,0.978,1.000,1,-86.8,3,450,-0.06,0.00
939.816,3.2,449.9,0.981,1.000,1,-86.8,3,450,-0.06,0.00
939.846,3.2,449.9,0.984,1.000,1,-86.8,3,450,-0.06,0.00
939.877,3.2,449.9,0.986,1.000,1,-86.8,3,450,-0.06,0.00
939.909,3.2,449.9,0.989,1.000,1,-86.8,3,450,-0.06,0.00
939.939,3.2,449.9,0.990,1.000,1,-86.8,3,450,-0.06,0.00
939.969,3.2,449.9,0.992,1.000,1,-86.8,3,450,-0.06,0.00
940.000,3.2,449.9,0.993,1.000,1,-86.8,3,450,-0.06,0.00
940.030,3.2,449.9,0.994,1.000,1,-86.8,3,450,-0.06,0.00
940.060,4.2,449.9,0.995,1.000,1,-85.8,3,450,-0.07,0.00
940.091,8.7,449.5,0.996,1.000,1,-81.3,3,450,-0.15,0.00
940.122,17.6,448.0,0.996,1.000,1,-72.4,3,450,-0.30,0.00
940.154,27.3,445.1,0.997,1.000,1,-62.7,3,450,-0.46,0.00
940.185,36.8,441.3,0.997,1.000,1,-53.1,3,450,-0.60,0.00
940.216,55.2,415.6,0.998,1.000,1,-34.7,3,450,-0.82,0.00
940.247,74.1,350.5,0.998,1.000,1,-15.8,3,450,-0.96,0.00
940.281,90.2,255.3,0.998,1.000,1,0.3,3,450,-1.00,0.00
940.312,106.9,162.1,0.127,1.000,0,16.9,3,450,-0.96,0.80
940.345,119.7,79.1,0.011,1.000,0,29.8,3,439,-0.87,0.80
940.375,130.5,23.4,0.002,1.000,0,40.5,3,427,-0.76,0.80
940.407,-43.0,14.5,0.000,1.000,0,47.0,3,426,-0.68,0.80
940.442,-34.8,48.4,0.000,1.000,0,55.2,3,435,-0.57,0.80
940.472,-27.4,79.7,0.000,1.000,0,62.6,3,446,-0.46,0.80
940.503,-25.5,111.1,0.000,1.000,0,64.5,3,450,-0.43,0.77
940.534,-25.4,141.9,0.000,1.000,0,64.6,3,450,-0.43,0.74
940.565,-25.2,171.6,0.000,1.000,0,64.7,3,450,-0.43,0.71
940.596,-24.7,201.5,0.000,1.000,0,65.3,3,450,-0.42,0.68
940.626,-24.7,230.4,0.000,1.000,0,65.3,3,450,-0.42,0.65
940.657,-24.7,259.1,0.000,1.000,0,65.3,3,450,-0.42,0.62
940.688,-24.7,287.0,0.000,1.000,0,65.3,3,450,-0.42,0.58
940.720,-24.7,314.9,0.000,1.000,0,65.3,3,450,-0.42,0.55
940.750,-23.3,341.6,0.000,1.000,0,66.6,3,450,-0.40,0.52
940.781,-21.8,370.6,0.000,1.000,0,68.1,3,450,-0.37,0.49
940.812,-20.9,399.1,0.000,1.000,0,69.0,3,450,-0.36,0.46
940.843,-19.7,428.1,0.000,1.000,0,70.3,3,450,-0.34,0.43
940.873,-16.7,448.3,0.000,1.000,0,73.3,3,450,-0.29,0.40
940.906,-15.4,448.4,0.000,1.000,0,74.5,3,450,-0.27,0.37
940.937,-15.3,448.5,0.000,1.000,0,74.7,3,450,-0.26,0.34
940.967,-14.8,448.7,0.000,1.000,0,75.1,3,450,-0.26,0.31
940.998,-13.3,448.9,0.000,1.000,0,76.7,3,450,-0.23,0.27
941.029,-13.2,448.9,0.000,1.000,0,76.8,3,450,-0.23,0.24
941.059,-13.2,449.0,0.000,1.000,0,76.8,3,450,-0.23,0.21
941.089,-12.9,449.0,0.000,1.000,0,77.1,3,450,-0.22,0.18
941.120,-12.8,449.0,0.000,1.000,0,77.2,3,450,-0.22,0.15
941.151,-11.8,449.1,0.000,1.000,0,78.2,3,450,-0.20,0.12
941.183,-10.9,449.2,0.000,1.000,0,79.1,3,450,-0.19,0.09
941.213,-10.2,449.4,0.000,1.000,0,79.8,3,450,-0.18,0.06
941.243,-10.0,449.4,0.150,1.000,0,80.0,3,450,-0.17,0.03
941.273,-10.0,449.4,0.276,1.000,0,80.0,3,450,-0.17,0.00
941.304,-10.0,449.4,0.387,1.000,0,80.0,3,450,-0.17,0.00
941.335,-9.9,449.4,0.484,1.000,0,80.1,3,450,-0.17,0.00
941.367,-9.9,449.3,0.566,1.000,0,80.1,3,450,-0.17,0.00
941.398,-9.9,449.4,0.632,1.000,0,80.1,3,450,-0.17,0.00
941.430,-9.9,449.3,0.692,1.000,0,80.1,3,450,-0.17,0.00
941.461,-9.9,449.4,0.739,1.000,0,80.1,3,450,-0.17,0.00
941.491,-9.7,449.4,0.779,1.000,0,80.2,3,450,-0.17,0.00
941.521,-9.7,449.4,0.812,1.000,0,80.2,3,450,-0.17,0.00
941.552,-9.7,449.4,0.841,1.000,0,80.2,3,450,-0.17,0.00
941.583,-9.7,449.4,0.866,1.000,0,80.2,3,450,-0.17,0.00
941.614,-9.7,449.4,0.886,1.000,0,80.2,3,450,-0.17,0.00
941.645,-9.7,449.4,0.904,1.000,0,80.2,3,450,-0.17,0.00
941.674,-9.7,449.5,0.918,1.000,0,80.2,3,450,-0.17,0.00
941.706,-9.7,449.4,0.931,1.000,0,80.2,3,450,-0.17,0.00
941.737,-9.7,449.4,0.942,1.000,0,80.2,3,450,-0.17,0.00
941.767,-9.7,449.4,0.950,1.000,0,80.2,3,450,-0.17,0.00
941.796,-9.7,449.4,0.958,1.000,0,80.2,3,450,-0.17,0.00
941.827,-9.7,449.4,0.964,1.000,0,80.2,3,450,-0.17,0.00
941.857,-9.7,449.4,0.970,1.000,0,80.2,3,450,-0.17,0.00
941.887,-9.7,449.4,0.974,1.000,0,80.2,3,450,-0.17,0.00
941.917,-9.7,449.4,0.978,1.000,0,80.2,3,450,-0.17,0.00
941.950,-9.7,449.3,0.982,1.000,0,80.2,3,450,-0.17,0.00
941.981,-9.7,449.4,0.985,1.000,0,80.2,3,450,-0.17,0.00
942.011,-9.7,449.4,0.987,1.000,0,80.2,3,450,-0.17,0.00
942.042,-9.7,449.4,0.989,1.000,0,80.2,3,450,-0.17,0.00
942.073,-9.7,449.4,0.991,1.000,0,80.2,3,450,-0.17,0.00
942.103,-10.2,449.4,0.992,1.000,0,79.8,3,450,-0.18,0.00
942.133,-16.4,448.4,0.993,1.000,0,73.5,3,450,-0.28,0.00
942.164,-28.6,444.8,0.994,1.000,0,61.4,3,450,-0.48,0.00
942.197,-51.0,426.5,0.995,1.000,0,38.9,3,450,-0.78,0.00
942.227,-71.0,367.3,0.996,1.000,0,18.9,3,450,-0.95,0.00
942.259,-86.0,284.7,0.997,1.000,1,3.9,3,450,-1.00,0.00
942.290,-98.4,197.9,0.128,1.000,1,-8.4,3,450,-0.99,0.80
942.321,-105.7,124.9,0.016,1.000,1,-15.8,3,450,-0.96,0.80
942.352,-113.2,66.3,0.002,1.000,1,-23.3,3,437,-0.92,0.77
942.384,-119.4,22.8,0.000,1.000,1,-29.4,3,427,-0.87,0.80
942.416,54.5,8.6,0.000,1.000,1,-35.5,2,424,-0.81,0.77
942.448,49.4,33.0,0.000,1.000,1,-40.6,3,431,-0.76,0.74
942.480,45.3,57.4,0.000,1.000,1,-44.7,3,439,-0.71,0.70
942.510,40.8,81.5,0.000,1.000,1,-49.2,3,446,-0.65,0.67
942.541,37.7,106.9,0.000,1.000,1,-52.3,3,450,-0.61,0.64
942.572,34.8,132.7,0.000,1.000,1,-55.2,3,450,-0.57,0.61
942.603,31.6,159.0,0.000,1.000,1,-58.3,3,450,-0.52,0.58
942.635,28.5,187.7,0.000,1.000,1,-61.4,3,450,-0.48,0.55
942.666,25.9,216.8,0.000,1.000,1,-64.1,3,450,-0.44,0.52
942.697,24.7,245.8,0.000,1.000,1,-65.2,3,450,-0.42,0.49
942.728,24.6,274.2,0.000,1.000,1,-65.4,3,450,-0.42,0.46
942.758,24.4,301.1,0.000,1.000,1,-65.5,3,450,-0.41,0.43
942.789,23.7,328.6,0.000,1.000,1,-66.2,3,450,-0.40,0.39
942.820,22.7,356.3,0.000,1.000,1,-67.2,3,450,-0.39,0.36
942.851,21.9,384.5,0.000,1.000,1,-68.1,3,450,-0.37,0.33
942.882,20.7,413.1,0.000,1.000,1,-69.2,3,450,-0.35,0.30
942.913,19.7,441.7,0.000,1.000,1,-70.2,3,450,-0.34,0.27
942.943,19.3,447.7,0.000,1.000,1,-70.6,3,450,-0.33,0.24
942.974,19.0,447.7,0.000,1.000,1,-70.9,3,450,-0.33,0.21
943.005,18.9,447.8,0.000,1.000,1,-71.1,3,450,-0.32,0.18
943.035,18.9,447.9,0.000,1.000,1,-71.1,3,450,-0.32,0.15
943.065,17.9,448.0,0.000,1.000,1,-72.0,3,450,-0.31,0.12
943.097,16.9,448.1,0.000,1.000,1,-73.0,3,450,-0.29,0.09
943.127,15.8,448.5,0.000,1.000,1,-74.2,3,450,-0.27,0.06
943.157,14.9,448.7,0.150,1.000,1,-75.0,3,450,-0.26,0.03
943.188,14.3,448.7,0.281,1.000,1,-75.7,3,450,-0.25,0.00
943.219,13.5,448.8,0.392,1.000,1,-76.4,3,450,-0.23,0.00
943.249,12.7,449.0,0.485,1.000,1,-77.3,3,450,-0.22,0.00
943.280,12.0,449.1,0.565,1.000,1,-78.0,3,450,-0.21,0.00
943.311,11.4,449.2,0.632,1.000,1,-78.6,3,450,-0.20,0.00
943.341,10.7,449.3,0.688,1.000,1,-79.3,3,450,-0.19,0.00
943.372,9.9,449.4,0.735,1.000,1,-80.1,3,450,-0.17,0.00
943.403,9.4,449.4,0.777,1.000,1,-80.5,3,450,-0.16,0.00
943.434,9.0,449.5,0.811,1.000,1,-81.0,3,450,-0.16,0.00
943.464,8.9,449.5,0.840,1.000,1,-81.1,3,450,-0.15,0.00
943.494,8.9,449.5,0.864,1.000,1,-81.1,3,450,-0.15,0.00
943.524,8.9,449.5,0.884,1.000,1,-81.1,3,450,-0.15,0.00
943.554,8.9,449.5,0.902,1.000,1,-81.1,3,450,-0.15,0.00
943.585,8.9,449.5,0.917,1.000,1,-81.1,3,450,-0.15,0.00
943.616,8.9,449.5,0.930,1.000,1,-81.1,3,450,-0.15,0.00
943.648,8.9,449.5,0.941,1.000,1,-81.1,3,450,-0.15,0.00
943.679,8.9,449.5,0.950,1.000,1,-81.1,3,450,-0.15,0.00
943.710,8.9,449.5,0.958,1.000,1,-81.1,3,450,-0.15,0.00
943.740,8.9,449.5,0.964,1.000,1,-81.1,3,450,-0.15,0.00
943.770,8.9,449.5,0.969,1.000,1,-81.1,3,450,-0.15,0.00
943.800,8.9,449.5,0.974,1.000,1,-81.1,3,450,-0.15,0.00
943.830,8.9,449.5,0.978,1.000,1,-81.1,3,450,-0.15,0.00
943.861,8.9,449.5,0.981,1.000,1,-81.1,3,450,-0.15,0.00
943.892,8.9,449.5,0.984,1.000,1,-81.1,3,450,-0.15,0.00
943.923,8.9,449.5,0.987,1.000,1,-81.1,3,450,-0.15,0.00
943.954,8.9,449.5,0.989,1.000,1,-81.1,3,450,-0.15,0.00
943.984,8.9,449.5,0.990,1.000,1,-81.1,3,450,-0.15,0.00
944.016,8.9,449.5,0.992,1.000,1,-81.1,3,450,-0.15,0.00
944.047,8.9,449.5,0.993,1.000,1,-81.1,3,450,-0.15,0.00
944.079,8.9,449.5,0.994,1.000,1,-81.1,3,450,-0.15,0.00
944.109,8.9,449.5,0.995,1.000,1,-81.1,3,450,-0.15,0.00
944.141,8.9,449.5,0.996,1.000,1,-81.1,3,450,-0.15,0.00
944.171,8.9,449.5,0.997,1.000,1,-81.1,3,450,-0.15,0.00
944.202,8.9,449.5,0.997,1.000,1,-81.1,3,450,-0.15,0.00
944.233,8.9,449.5,0.998,1.000,1,-81.1,3,450,-0.15,0.00
944.263,8.9,449.5,0.998,1.000,1,-81.1,3,450,-0.15,0.00
944.294,8.9,449.5,0.998,1.000,1,-81.1,3,450,-0.15,0.00
944.325,8.9,449.5,0.998,1.000,1,-81.1,3,450,-0.15,0.00
944.354,8.9,449.5,0.999,1.000,1,-81.1,3,450,-0.15,0.00
944.384,8.9,449.5,0.999,1.000,1,-81.1,3,450,-0.15,0.00
944.415,10.7,449.3,0.999,1.000,1,-79.3,3,450,-0.18,0.00
944.446,19.0,447.7,0.999,1.000,1,-71.0,3,450,-0.33,0.00
944.476,34.2,442.8,0.999,1.000,1,-55.7,3,450,-0.56,0.00
944.508,53.7,419.8,0.999,1.000,1,-36.2,3,450,-0.81,0.00
944.538,74.6,353.6,1.000,1.000,1,-15.3,3,450,-0.96,0.00
944.569,93.6,257.6,1.000,1.000,1,3.7,3,450,-1.00,0.00
944.601,108.3,160.6,0.120,1.000,0,18.3,3,450,-0.95,0.80
944.633,126.8,71.4,0.012,1.000,0,36.8,3,437,-0.80,0.80
944.665,139.9,9.2,0.001,1.000,0,49.9,2,423,-0.64,0.80
944.697,-29.8,28.0,0.000,1.000,0,60.2,3,430,-0.50,0.80
944.730,-22.5,63.6,0.000,1.000,0,67.5,3,441,-0.38,0.80
944.760,-15.6,98.2,0.000,1.000,0,74.4,3,450,-0.27,0.80
944.791,-12.4,133.9,0.000,1.000,0,77.6,3,450,-0.21,0.80
944.822,-9.5,170.3,0.000,1.000,0,80.5,3,450,-0.17,0.80
944.854,-8.5,207.2,0.000,1.000,0,81.5,3,450,-0.15,0.77
944.885,-8.5,243.8,0.000,1.000,0,81.5,3,450,-0.15,0.74
944.915,-7.5,279.7,0.000,1.000,0,82.5,3,450,-0.13,0.71
944.946,-6.5,315.6,0.000,1.000,0,83.5,3,450,-0.11,0.68
944.978,-6.5,353.0,0.000,1.000,0,83.5,3,450,-0.11,0.64
945.009,-6.5,389.1,0.000,1.000,0,83.5,3,450,-0.11,0.61
945.040,-6.5,425.6,0.000,1.000,0,83.5,3,450,-0.11,0.58
945.070,-6.5,449.7,0.000,1.000,0,83.5,3,450,-0.11,0.55
945.100,-6.5,449.7,0.000,1.000,0,83.5,3,450,-0.11,0.52
945.130,-6.5,449.7,0.000,1.000,0,83.5,3,450,-0.11,0.49
945.161,-6.5,449.7,0.000,1.000,0,83.5,3,450,-0.11,0.46
945.193,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.43
945.223,-6.4,449.8,0.000,1.000,0,83.6,3,450,-0.11,0.40
945.253,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.37
945.284,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.34
945.315,-6.4,449.8,0.000,1.000,0,83.6,3,450,-0.11,0.31
945.345,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.28
945.377,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.25
945.406,-6.4,449.8,0.000,1.000,0,83.6,3,450,-0.11,0.22
945.437,-6.4,449.7,0.000,1.000,0,83.6,3,450,-0.11,0.18
945.467,-6.4,449.8,0.000,1.000,0,83.6,3,450,-0.11,0.15
945.499,-6.2,449.7,0.000,1.000,0,83.8,3,450,-0.11,0.12
945.529,-6.2,449.8,0.000,1.000,0,83.8,3,450,-0.11,0.09
945.558,-6.1,449.8,0.000,1.000,0,83.9,3,450,-0.11,0.06
945.589,-5.9,449.8,0.000,1.000,0,84.0,3,450,-0.10,0.03
945.620,-5.7,449.8,0.152,1.000,0,84.3,3,450,-0.10,0.00
945.650,-5.5,449.8,0.280,1.000,0,84.5,3,450,-0.10,0.00
945.680,-5.5,449.8,0.391,1.000,0,84.5,3,450,-0.10,0.00
945.712,-5.5,449.8,0.488,1.000,0,84.5,3,450,-0.10,0.00
945.742,-5.5,449.8,0.564,1.000,0,84.5,3,450,-0.10,0.00
945.772,-5.5,449.8,0.629,1.000,0,84.5,3,450,-0.10,0.00
945.802,-5.5,449.8,0.685,1.000,0,84.5,3,450,-0.10,0.00
945.833,-5.5,449.8,0.734,1.000,0,84.5,3,450,-0.10,0.00
945.863,-5.5,449.8,0.774,1.000,0,84.5,3,450,-0.10,0.00
945.893,-5.5,449.8,0.808,1.000,0,84.5,3,450,-0.10,0.00
945.924,-5.5,449.8,0.838,1.000,0,84.5,3,450,-0.10,0.00
945.955,-5.5,449.8,0.862,1.000,0,84.5,3,450,-0.10,0.00
945.985,-5.5,449.8,0.883,1.000,0,84.5,3,450,-0.10,0.00
946.016,-5.5,449.8,0.901,1.000,0,84.5,3,450,-0.10,0.00
946.046,-5.5,449.8,0.916,1.000,0,84.5,3,450,-0.10,0.00
946.078,-5.5,449.8,0.929,1.000,0,84.5,3,450,-0.10,0.00
946.108,-5.5,449.8,0.940,1.000,0,84.5,3,450,-0.10,0.00
946.138,-5.5,449.8,0.949,1.000,0,84.5,3,450,-0.10,0.00
946.168,-5.5,449.8,0.957,1.000,0,84.5,3,450,-0.10,0.00
946.198,-5.5,449.8,0.963,1.000,0,84.5,3,450,-0.10,0.00
946.228,-5.5,449.8,0.969,1.000,0,84.5,3,450,-0.10,0.00
946.258,-5.5,449.8,0.973,1.000,0,84.5,3,450,-0.10,0.00
946.290,-5.5,449.8,0.978,1.000,0,84.5,3,450,-0.10,0.00
946.320,-5.5,449.8,0.981,1.000,0,84.5,3,450,-0.10,0.00
946.350,-5.5,449.8,0.984,1.000,0,84.5,3,450,-0.10,0.00
946.381,-5.5,449.8,0.986,1.000,0,84.5,3,450,-0.10,0.00
946.412,-5.5,449.8,0.988,1.000,0,84.5,3,450,-0.10,0.00
946.443,-5.5,449.8,0.990,1.000,0,84.5,3,450,-0.10,0.00
946.473,-5.5,449.8,0.992,1.000,0,84.5,3,450,-0.10,0.00
946.504,-5.5,449.8,0.993,1.000,0,84.5,3,450,-0.10,0.00
946.534,-5.5,449.8,0.994,1.000,0,84.5,3,450,-0.10,0.00
946.564,-5.5,449.8,0.995,1.000,0,84.5,3,450,-0.10,0.00
946.595,-5.5,449.8,0.996,1.000,0,84.5,3,450,-0.10,0.00
946.626,-5.5,449.8,0.996,1.000,0,84.5,3,450,-0.10,0.00
946.656,-5.5,449.8,0.997,1.000,0,84.5,3,450,-0.10,0.00
946.687,-5.5,449.8,0.997,1.000,0,84.5,3,450,-0.10,0.00
946.717,-5.5,449.8,0.998,1.000,0,84.5,3,450,-0.10,0.00
946.748,-5.5,449.8,0.998,1.000,0,84.5,1,450,-0.10,0.00
946.779,-5.5,449.8,0.998,1.000,0,84.5,1,450,-0.10,0.00
946.809,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.839,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.870,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.901,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.932,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.963,-5.5,449.8,0.999,1.000,0,84.5,1,450,-0.10,0.00
946.994,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.025,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.056,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.086,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.116,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.146,-5.5,449.8,1.000,1.000,0,84.5,1,450,-0.10,0.00
947.176,-8.7,449.5,1.000,1.000,0,81.2,1,450,-0.15,0.00
947.207,-20.2,447.4,1.000,1.000,0,69.7,1,450,-0.35,0.00
947.237,-37.2,441.8,1.000,1.000,0,52.8,1,450,-0.60,0.00
947.268,-55.0,416.8,1.000,1.000,0,34.9,1,450,-0.82,0.00
947.299,-72.2,354.6,1.000,1.000,0,17.7,1,450,-0.95,0.00
947.330,-88.2,271.7,1.000,1.000,1,1.7,3,450,-1.00,0.00
947.362,-105.7,172.0,0.098,1.000,1,-15.8,3,450,-0.96,0.80
947.393,-116.0,94.0,0.013,1.000,1,-26.1,3,443,-0.90,0.80
947.425,-121.5,38.3,0.002,1.000,1,-31.5,3,430,-0.85,0.80
947.456,-124.1,2.2,0.000,1.000,1,-34.1,2,422,-0.83,0.80
947.488,51.8,22.4,0.000,1.000,1,-38.2,3,428,-0.79,0.77
947.518,47.2,45.4,0.000,1.000,1,-42.8,3,436,-0.73,0.74
947.550,43.6,69.5,0.000,1.000,1,-46.4,3,442,-0.69,0.71
947.580,41.1,93.1,0.000,1.000,1,-48.9,3,450,-0.66,0.68
947.612,39.0,117.0,0.000,1.000,1,-51.0,3,450,-0.63,0.64
947.643,37.4,140.7,0.000,1.000,1,-52.6,3,450,-0.61,0.61
947.673,36.4,163.5,0.000,1.000,1,-53.6,3,450,-0.59,0.58
947.704,34.9,186.7,0.000,1.000,1,-55.0,3,450,-0.57,0.55
947.735,32.8,210.1,0.000,1.000,1,-57.2,3,450,-0.54,0.52
947.766,31.0,234.5,0.000,1.000,1,-59.0,3,450,-0.51,0.49
947.796,30.0,258.6,0.000,1.000,1,-60.0,3,450,-0.50,0.46
947.828,28.5,284.2,0.000,1.000,1,-61.4,3,450,-0.48,0.43
947.860,26.9,310.7,0.000,1.000,1,-63.0,3,450,-0.45,0.40
947.892,23.8,339.0,0.000,1.000,1,-66.2,3,450,-0.40,0.36
947.925,21.1,369.3,0.000,1.000,1,-68.8,3,450,-0.36,0.33
947.956,19.4,399.9,0.000,1.000,1,-70.6,3,450,-0.33,0.30
947.987,18.0,430.1,0.000,1.000,1,-71.9,3,450,-0.31,0.27
948.020,17.2,447.8,0.000,1.000,1,-72.8,3,450,-0.30,0.24
948.052,16.0,448.3,0.000,1.000,1,-74.0,3,450,-0.27,0.20
948.083,15.2,448.5,0.000,1.000,1,-74.8,3,450,-0.26,0.17
948.114,14.7,448.7,0.000,1.000,1,-75.3,3,450,-0.25,0.14
948.144,14.4,448.7,0.000,1.000,1,-75.6,3,450,-0.25,0.11
948.174,14.2,448.8,0.000,1.000,1,-75.7,3,450,-0.25,0.08
948.205,13.7,448.8,0.000,1.000,1,-76.3,3,450,-0.24,0.05
948.236,13.0,449.0,0.151,1.000,1,-77.0,3,450,-0.22,0.02
948.266,12.8,449.0,0.278,1.000,1,-77.2,3,450,-0.22,0.00
948.297,12.8,448.9,0.390,1.000,1,-77.2,3,450,-0.22,0.00
948.327,12.8,449.0,0.483,1.000,1,-77.2,3,450,-0.22,0.00
948.361,12.8,448.7,0.572,1.000,1,-77.2,3,450,-0.22,0.00
948.391,12.8,449.0,0.636,1.000,1,-77.2,3,450,-0.22,0.00
948.421,12.8,449.0,0.690,1.000,1,-77.2,3,450,-0.22,0.00
948.451,12.8,449.0,0.737,1.000,1,-77.2,3,450,-0.22,0.00
948.482,12.8,449.0,0.777,1.000,1,-77.2,3,450,-0.22,0.00
948.512,12.8,449.0,0.811,1.000,1,-77.2,3,450,-0.22,0.00
948.542,12.8,449.0,0.839,1.000,1,-77.2,3,450,-0.22,0.00
948.572,12.8,449.0,0.864,1.000,1,-77.2,3,450,-0.22,0.00
948.603,12.8,449.0,0.884,1.000,1,-77.2,3,450,-0.22,0.00
948.633,12.8,449.0,0.902,1.000,1,-77.2,3,450,-0.22,0.00
948.663,12.8,449.1,0.916,1.000,1,-77.2,3,450,-0.22,0.00
948.694,12.8,448.9,0.930,1.000,1,-77.2,3,450,-0.22,0.00
948.727,12.8,448.9,0.941,1.000,1,-77.2,3,450,-0.22,0.00
948.757,12.8,449.0,0.950,1.000,1,-77.2,3,450,-0.22,0.00
948.788,12.8,449.0,0.958,1.000,1,-77.2,3,450,-0.22,0.00
948.818,12.8,449.0,0.964,1.000,1,-77.2,3,450,-0.22,0.00
948.849,12.8,448.9,0.970,1.000,1,-77.2,3,450,-0.22,0.00
948.881,12.8,448.9,0.975,1.000,1,-77.2,3,450,-0.22,0.00
948.913,12.8,448.9,0.979,1.000,1,-77.2,3,450,-0.22,0.00
948.943,12.8,449.0,0.982,1.000,1,-77.2,3,450,-0.22,0.00
948.973,12.8,449.0,0.985,1.000,1,-77.2,3,450,-0.22,0.00
949.004,12.8,448.9,0.987,1.000,1,-77.2,3,450,-0.22,0.00
949.035,12.8,449.0,0.989,1.000,1,-77.2,3,450,-0.22,0.00
949.065,12.8,449.0,0.991,1.000,1,-77.2,3,450,-0.22,0.00
949.096,12.8,448.9,0.992,1.000,1,-77.2,3,450,-0.22,0.00
949.126,12.8,449.0,0.993,1.000,1,-77.2,3,450,-0.22,0.00
949.156,12.8,449.0,0.994,1.000,1,-77.2,3,450,-0.22,0.00
949.187,12.8,449.0,0.995,1.000,1,-77.2,3,450,-0.22,0.00
949.217,12.8,449.0,0.996,1.000,1,-77.2,3,450,-0.22,0.00
949.247,12.8,449.0,0.996,1.000,1,-77.2,3,450,-0.22,0.00
949.276,12.8,449.0,0.997,1.000,1,-77.2,3,450,-0.22,0.00
949.306,90.0,325.4,0.997,1.000,1,-77.2,2,0,0.00,0.00
949.338,90.0,227.5,0.998,1.000,1,-77.2,2,0,0.00,0.00
949.367,90.0,150.5,0.998,1.000,1,-77.2,2,0,0.00,0.00
949.398,90.0,94.1,0.998,1.000,1,-77.2,2,0,0.00,0.00
949.438,90.0,39.1,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.470,0.0,0.0,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.501,0.0,0.0,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.531,0.0,0.0,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.560,0.0,0.0,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.591,0.0,0.0,0.999,1.000,1,-77.2,2,0,0.00,0.00
949.620,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.649,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.681,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.710,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.739,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.769,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.799,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.827,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.856,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.886,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.916,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.945,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
949.974,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.004,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.034,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.065,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.095,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.125,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.155,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
950.184,0.0,0.0,1.000,1.000,1,-77.2,2,0,0.00,0.00
