time,alpha,bF,bR,walkMode,sideRotW,handRollX
293.207,0.68,0,0,3,-0.331,29.2
293.239,0.78,0,0,3,-0.416,16.7
293.271,0.85,0,0,3,-0.500,7.5
293.303,0.90,0,0,3,-0.577,0.5
293.335,0.94,0,0,3,-0.645,-1.9
293.367,0.96,0,0,3,-0.706,-0.7
293.399,0.97,0,0,3,-0.756,2.6
293.431,0.98,0,0,3,-0.800,5.9
293.463,0.99,0,0,3,-0.837,9.3
293.494,0.99,0,0,3,-0.866,14.0
293.526,1.00,0,0,3,-0.891,20.2
293.559,1.00,0,0,3,-0.912,28.5
293.590,1.00,0,0,3,-0.928,35.7
293.623,1.00,0,0,3,-0.942,38.0
293.655,1.00,0,0,3,-0.953,27.0
293.686,1.00,0,0,3,-0.962,14.1
293.718,1.00,0,0,3,-0.969,7.5
293.749,1.00,0,0,3,-0.975,5.6
293.781,1.00,0,0,3,-0.980,5.2
293.812,1.00,0,0,3,-0.983,4.7
293.844,1.00,0,0,3,-0.987,4.2
293.876,1.00,0,0,3,-0.989,2.6
293.908,1.00,1,0,3,-0.991,-3.0
293.941,1.00,1,0,3,-0.795,0.0
293.975,1.00,1,1,3,-0.633,0.0
294.008,0.07,1,1,2,-0.507,0.0
294.042,0.00,1,1,2,-0.404,49.9
294.076,0.00,0,1,1,-0.323,62.8
294.109,0.00,0,1,1,-0.257,76.1
294.143,0.00,0,1,1,-0.205,73.4
294.176,0.00,0,1,1,-0.165,62.0
294.207,0.00,0,1,1,-0.134,26.9
294.241,0.00,0,1,1,-0.107,17.7
294.273,0.00,0,1,3,-0.086,52.6
294.306,0.00,0,1,2,-0.069,81.6
294.338,0.00,0,1,2,-0.056,85.0
294.371,0.00,0,1,2,-0.045,78.7
294.403,0.00,0,1,2,-0.036,67.4
294.436,0.00,0,1,3,-0.029,55.1
294.468,0.00,0,1,3,-0.023,48.7
294.500,0.00,0,1,3,-0.019,44.5
294.533,0.00,0,1,3,-0.015,41.8
294.564,0.00,0,1,3,-0.012,39.4
294.595,0.00,0,1,3,-0.010,37.5
294.628,0.00,0,1,3,-0.008,35.0
294.660,0.00,0,1,3,-0.007,28.7
294.692,0.00,0,1,3,-0.005,20.6
294.724,0.00,0,1,3,-0.004,13.6
294.756,0.00,0,1,3,-0.003,7.1
294.789,0.00,0,1,3,-0.003,4.5
294.820,0.00,0,1,3,-0.002,5.4
294.854,0.00,0,1,3,-0.002,7.7
294.885,0.00,0,1,3,-0.001,8.6
294.917,0.00,0,1,3,-0.001,8.7
294.949,0.10,0,1,3,-0.019,9.6
294.980,0.20,0,1,3,-0.054,15.2
295.013,0.33,0,1,3,-0.108,23.0
295.045,0.46,0,1,3,-0.176,35.1
295.077,0.58,0,1,3,-0.254,48.0
295.108,0.69,0,1,3,-0.336,60.1
295.141,0.78,0,1,3,-0.424,71.4
295.173,0.85,0,1,3,-0.506,79.5
295.204,0.90,0,1,3,-0.581,85.4
295.237,0.94,0,1,3,-0.651,91.0
295.269,0.96,0,1,3,-0.710,94.8
295.301,0.98,0,1,3,-0.762,99.1
295.333,0.98,0,1,3,-0.804,103.5
295.365,0.99,0,1,3,-0.840,106.4
295.397,0.99,0,1,3,-0.870,99.3
295.429,1.00,0,1,3,-0.894,104.3
295.468,1.00,0,1,3,-0.918,131.4
295.505,1.00,0,1,3,-0.936,0.0
295.536,1.00,0,1,3,-0.948,0.0
295.568,1.00,0,1,3,-0.958,0.0
295.599,1.00,0,1,3,-0.966,0.0
295.631,1.00,0,1,3,-0.972,0.0
295.663,1.00,0,1,3,-0.978,0.0
295.694,1.00,0,1,3,-0.982,0.0
295.726,1.00,0,1,3,-0.985,90.0
295.757,1.00,0,1,3,-0.988,90.0
295.788,1.00,0,1,3,-0.990,90.0
295.819,1.00,0,1,3,-0.992,90.0
295.851,1.00,0,1,3,-0.994,90.0
295.882,1.00,0,1,3,-0.995,90.0
295.913,1.00,0,1,3,-0.996,90.0
295.944,1.00,0,1,3,-0.997,90.0
295.976,1.00,0,1,3,-0.997,90.0
296.007,1.00,0,1,3,-0.998,90.0
296.038,1.00,0,1,3,-0.998,0.0
296.069,1.00,0,1,3,-0.998,0.0
296.100,1.00,0,1,3,-0.999,0.0
296.134,1.00,0,1,3,-0.999,0.0
296.165,1.00,0,1,3,-0.999,0.0
296.196,1.00,0,1,3,-0.999,0.0
296.228,1.00,0,1,3,-0.999,0.0
296.260,1.00,0,1,3,-1.000,0.0
296.291,1.00,0,1,3,-1.000,0.0
296.322,1.00,0,1,3,-1.000,0.0
296.354,1.00,0,1,3,-1.000,0.0
296.386,1.00,0,1,3,-1.000,0.0
296.419,1.00,0,1,3,-1.000,0.0
296.451,1.00,0,1,3,-1.000,0.0
296.486,1.00,0,1,3,-1.000,0.0
296.518,1.00,0,1,3,-1.000,0.0
296.549,1.00,0,1,3,-1.000,0.0
296.580,1.00,0,0,3,-1.000,0.0
296.612,1.00,0,0,1,-0.771,47.2
296.644,1.00,0,0,1,-0.584,53.5
296.677,1.00,0,0,1,-0.431,71.5
296.709,0.10,0,0,1,-0.344,106.8
296.741,0.01,0,0,3,-0.279,103.0
296.774,0.00,0,0,2,-0.225,85.2
296.807,0.00,0,0,2,-0.180,84.7
296.840,0.00,0,0,2,-0.144,80.8
296.872,0.00,0,0,3,-0.116,71.9
296.905,0.00,0,0,3,-0.094,59.0
296.936,0.00,0,0,3,-0.076,50.4
296.969,0.00,0,0,3,-0.061,47.9
297.001,0.00,0,0,3,-0.049,47.7
297.034,0.00,0,0,3,-0.039,44.1
297.066,0.00,0,0,3,-0.032,37.3
297.098,0.00,0,0,3,-0.026,28.3
297.130,0.00,0,0,3,-0.021,21.3
297.163,0.00,0,0,3,-0.017,16.4
297.194,0.00,0,0,3,-0.014,20.7
297.226,0.00,0,0,3,-0.011,46.2
297.257,0.00,0,0,3,-0.009,83.2
297.288,0.00,0,0,3,-0.007,94.7
297.319,0.00,0,0,3,-0.006,82.9
297.350,0.00,0,0,3,-0.005,68.6
297.380,0.00,0,0,3,-0.004,61.2
297.412,0.00,0,0,3,-0.003,57.5
297.442,0.00,0,0,3,-0.003,55.1
297.473,0.00,0,0,3,-0.002,53.2
297.504,0.00,0,0,3,-0.002,51.3
297.535,0.00,0,0,3,-0.001,49.7
297.565,0.00,0,0,3,-0.001,48.6
297.597,0.00,0,0,3,-0.001,48.3
297.629,0.10,0,0,3,-0.020,48.7
297.660,0.21,0,0,3,-0.054,49.0
297.691,0.33,0,0,3,-0.105,49.4
297.722,0.45,0,0,3,-0.168,49.2
297.752,0.57,0,0,3,-0.241,48.6
297.783,0.67,0,0,3,-0.321,47.7
297.814,0.76,0,0,3,-0.403,46.7
297.845,0.84,0,0,3,-0.483,46.1
297.876,0.89,0,0,3,-0.559,45.8
297.907,0.93,0,0,3,-0.627,46.1
297.938,0.95,0,0,3,-0.689,46.9
297.969,0.97,0,0,3,-0.741,47.6
298.000,0.98,0,0,3,-0.785,47.6
298.032,0.99,0,0,3,-0.825,46.7
298.064,0.99,0,0,3,-0.857,45.1
298.094,1.00,0,0,3,-0.882,43.8
298.125,1.00,0,0,3,-0.904,43.2
298.157,1.00,0,0,3,-0.921,43.5
298.188,1.00,0,0,3,-0.936,44.8
298.219,1.00,0,0,3,-0.948,46.6
298.251,1.00,0,0,3,-0.958,48.6
298.282,1.00,0,0,3,-0.965,50.3
298.314,1.00,0,0,3,-0.972,51.7
298.345,1.00,0,0,3,-0.977,52.6
298.377,1.00,0,0,3,-0.982,53.2
298.408,1.00,0,0,3,-0.985,53.7
298.440,1.00,0,0,3,-0.988,54.0
298.472,1.00,0,0,3,-0.990,54.3
298.504,1.00,0,0,3,-0.992,54.5
298.536,1.00,0,0,3,-0.994,54.8
298.568,1.00,0,0,3,-0.995,55.0
298.600,1.00,0,0,3,-0.996,55.3
298.633,1.00,0,0,3,-0.997,55.8
298.664,1.00,0,0,3,-0.997,56.6
298.695,1.00,0,0,3,-0.998,57.4
298.727,1.00,0,0,3,-0.998,58.5
298.759,1.00,0,0,3,-0.999,60.2
298.790,1.00,0,0,3,-0.999,61.7
298.822,1.00,0,0,3,-0.999,63.6
298.853,1.00,0,0,3,-0.999,65.3
298.884,1.00,0,0,3,-0.999,66.9
298.915,1.00,0,0,3,-0.999,68.3
298.946,1.00,0,0,3,-1.000,69.7
298.977,1.00,0,0,3,-1.000,71.2
299.008,1.00,0,1,3,-1.000,72.9
299.040,1.00,0,1,1,-0.768,0.0
299.071,1.00,0,1,1,-0.586,0.0
299.102,1.00,0,1,1,-0.440,0.0
299.134,0.09,0,1,1,-0.351,0.0
299.166,0.01,0,1,3,-0.287,98.0
299.198,0.00,0,1,2,-0.232,114.2
299.230,0.00,0,1,2,-0.187,104.8
299.263,0.00,0,1,2,-0.150,86.8
299.295,0.00,0,1,3,-0.121,67.5
299.328,0.00,0,1,3,-0.098,49.0
299.359,0.00,0,1,3,-0.079,46.9
299.391,0.00,0,1,3,-0.064,50.6
299.426,0.00,0,1,3,-0.051,55.0
299.460,0.00,0,1,3,-0.040,52.9
299.492,0.00,0,1,3,-0.032,47.4
299.523,0.00,0,1,3,-0.026,44.8
299.554,0.00,0,1,3,-0.021,48.7
299.586,0.00,0,1,3,-0.017,55.5
299.617,0.00,0,1,3,-0.014,58.0
299.649,0.00,0,1,3,-0.011,54.6
299.680,0.00,0,1,3,-0.009,50.1
299.713,0.00,0,1,3,-0.007,47.3
299.744,0.00,0,1,3,-0.006,45.9
299.776,0.00,0,1,3,-0.005,43.8
299.806,0.00,0,1,3,-0.004,43.6
299.837,0.00,0,1,3,-0.003,45.7
299.868,0.00,0,1,3,-0.003,44.6
299.898,0.00,0,1,3,-0.002,39.6
299.928,0.00,0,1,3,-0.002,33.6
299.960,0.00,0,1,3,-0.001,29.3
299.990,0.00,0,1,3,-0.001,27.8
300.021,0.00,0,1,3,-0.001,28.6
300.053,0.00,0,1,3,-0.001,31.0
300.084,0.00,0,1,3,-0.001,33.2
300.116,0.00,0,1,3,-0.001,34.1
300.148,0.00,0,1,3,-0.000,34.2
300.180,0.00,0,1,3,-0.000,35.2
300.212,0.10,0,1,3,-0.018,37.6
300.244,0.21,0,1,3,-0.055,45.8
300.279,0.34,0,1,3,-0.115,54.0
300.310,0.47,0,1,3,-0.180,61.2
300.340,0.58,0,1,3,-0.253,67.0
300.371,0.69,0,1,3,-0.334,72.6
300.402,0.78,0,1,3,-0.417,78.6
300.435,0.85,0,1,3,-0.501,84.9
300.466,0.90,0,1,3,-0.575,91.4
300.496,0.93,0,1,3,-0.640,96.9
300.528,0.96,0,1,3,-0.702,101.3
300.560,0.97,0,1,3,-0.753,104.9
300.590,0.98,0,1,3,-0.795,107.4
300.622,0.99,0,1,3,-0.832,108.9
300.654,0.99,0,1,3,-0.863,110.1
300.685,1.00,0,1,3,-0.888,110.9
300.716,1.00,0,1,3,-0.908,111.6
300.747,1.00,0,1,3,-0.925,112.4
300.778,1.00,0,1,3,-0.939,113.0
300.809,1.00,0,1,3,-0.950,113.4
300.840,1.00,0,1,3,-0.959,113.7
300.871,1.00,0,1,3,-0.967,0.0
300.901,1.00,0,1,3,-0.973,0.0
300.932,1.00,0,1,3,-0.978,0.0
300.963,1.00,0,1,3,-0.982,0.0
300.994,1.00,0,1,3,-0.985,0.0
301.025,1.00,0,1,3,-0.988,0.0
301.055,1.00,0,1,3,-0.990,0.0
301.086,1.00,0,1,3,-0.992,0.0
301.118,1.00,0,1,3,-0.994,0.0
301.151,1.00,0,1,3,-0.995,0.0
301.184,1.00,0,1,3,-0.996,0.0
301.216,1.00,0,1,3,-0.997,0.0
301.247,1.00,0,1,3,-0.997,0.0
301.280,1.00,0,1,3,-0.998,0.0
301.312,1.00,0,0,3,-0.998,0.0
301.344,1.00,0,0,1,-0.769,75.3
301.375,1.00,0,0,1,-0.586,78.5
301.407,1.00,0,0,1,-0.437,92.2
301.439,0.09,0,0,1,-0.348,118.8
301.472,0.01,0,0,3,-0.282,122.3
301.503,0.00,0,0,2,-0.228,116.0
301.535,0.00,0,0,2,-0.185,107.6
301.567,0.00,0,0,2,-0.150,93.6
301.599,0.00,0,0,2,-0.121,77.3
301.632,0.00,0,0,3,-0.097,61.7
301.664,0.00,0,0,3,-0.078,49.4
301.697,0.00,0,0,3,-0.063,44.3
301.728,0.00,0,0,3,-0.051,40.6
301.761,0.00,0,0,3,-0.041,35.1
301.793,0.00,0,0,3,-0.033,29.8
301.825,0.00,0,0,3,-0.027,27.3
301.858,0.00,0,0,3,-0.021,26.4
301.891,0.00,0,0,3,-0.017,24.6
301.922,0.00,0,0,3,-0.014,23.2
301.953,0.00,0,0,3,-0.011,24.4
301.985,0.00,0,0,3,-0.009,29.7
302.018,0.00,0,0,3,-0.007,38.5
302.049,0.00,0,0,3,-0.006,44.8
302.081,0.00,0,0,3,-0.005,44.8
302.112,0.00,0,0,3,-0.004,45.1
302.145,0.00,0,0,3,-0.003,46.6
302.176,0.00,0,0,3,-0.003,44.1
302.207,0.00,0,0,3,-0.002,38.4
302.239,0.00,0,0,3,-0.002,32.4
302.270,0.00,0,0,3,-0.001,28.9
302.300,0.00,0,0,3,-0.001,27.9
302.332,0.09,0,0,3,-0.018,29.1
302.363,0.20,0,0,3,-0.053,30.2
302.394,0.32,0,0,3,-0.103,31.0
302.425,0.45,0,0,3,-0.168,30.9
302.457,0.57,0,0,3,-0.244,30.2
302.492,0.69,0,0,3,-0.340,31.4
302.524,0.78,0,0,3,-0.425,33.8
302.557,0.85,0,0,3,-0.508,37.7
302.588,0.90,0,0,3,-0.582,41.2
302.619,0.94,0,0,3,-0.648,43.4
302.650,0.96,0,0,3,-0.707,44.0
302.681,0.97,0,0,3,-0.756,44.0
302.712,0.98,0,0,3,-0.799,44.1
302.743,0.99,0,0,3,-0.834,44.8
302.774,0.99,0,0,3,-0.864,46.4
302.805,1.00,0,0,3,-0.888,48.8
302.836,1.00,0,0,3,-0.908,51.5
302.866,1.00,0,0,3,-0.925,54.1
302.897,1.00,0,0,3,-0.938,56.3
302.928,1.00,0,0,3,-0.950,58.0
302.959,1.00,0,0,3,-0.959,59.8
302.990,1.00,0,0,3,-0.967,62.2
303.022,1.00,0,0,3,-0.973,65.1
303.053,1.00,0,0,3,-0.978,68.5
303.084,1.00,0,0,3,-0.982,72.3
303.114,1.00,0,0,3,-0.985,76.0
303.146,1.00,0,0,3,-0.988,79.4
303.177,1.00,0,0,3,-0.990,81.7
303.209,1.00,0,0,3,-0.992,82.6
303.240,1.00,0,0,3,-0.994,82.7
303.270,1.00,0,0,3,-0.995,83.1
303.301,1.00,0,0,3,-0.996,83.6
303.332,1.00,0,0,3,-0.997,84.0
303.362,1.00,0,0,3,-0.997,83.9
303.393,1.00,0,0,3,-0.998,83.2
303.424,1.00,0,0,3,-0.998,82.1
303.454,1.00,0,0,3,-0.998,81.3
303.486,1.00,0,0,3,-0.999,81.1
303.516,1.00,0,0,3,-0.999,81.6
303.549,1.00,0,0,3,-0.999,81.8
303.580,1.00,0,0,3,-0.999,81.8
303.616,1.00,0,0,3,-0.999,80.7
303.656,1.00,0,0,3,-1.000,78.6
303.688,1.00,0,0,3,-1.000,76.5
303.719,1.00,0,0,3,-1.000,74.1
303.751,1.00,0,0,3,-1.000,71.3
303.782,1.00,0,0,3,-1.000,68.5
303.813,1.00,0,0,3,-1.000,66.2
303.845,1.00,0,0,3,-1.000,64.2
303.876,1.00,0,0,3,-1.000,62.5
303.908,1.00,0,0,3,-1.000,60.9
303.939,1.00,0,0,3,-1.000,59.5
303.970,1.00,0,0,3,-1.000,58.4
304.002,1.00,0,0,3,-1.000,57.6
304.034,1.00,0,0,3,-1.000,57.1
304.069,1.00,0,0,3,-1.000,56.9
304.099,1.00,0,0,3,-1.000,56.9
304.134,1.00,0,0,3,-1.000,57.3
304.165,1.00,0,0,3,-1.000,58.0
304.197,1.00,0,0,3,-1.000,59.0
304.229,1.00,0,0,3,-1.000,60.3
304.260,1.00,0,0,3,-1.000,61.6
304.291,1.00,0,0,3,-1.000,62.9
304.323,1.00,0,0,3,-1.000,64.5
304.354,1.00,0,0,3,-1.000,66.1
304.385,1.00,0,0,3,-1.000,67.8
304.435,1.00,0,0,3,-1.000,69.2
304.474,1.00,0,0,3,-1.000,70.3
304.508,1.00,0,0,3,-1.000,71.5
304.541,1.00,0,0,3,-1.000,72.5
304.574,1.00,0,0,3,-1.000,73.0
304.606,1.00,0,0,3,-1.000,73.0
304.638,1.00,0,0,3,-1.000,72.8
304.669,1.00,0,0,3,-1.000,72.4
304.702,1.00,0,0,3,-1.000,71.9
304.735,1.00,0,0,3,-1.000,71.2
304.766,1.00,0,0,3,-1.000,70.6
304.798,1.00,0,0,3,-1.000,70.3
304.832,1.00,0,0,3,-1.000,70.1
304.863,1.00,0,0,3,-1.000,69.9
304.895,1.00,0,0,3,-1.000,69.5
304.928,1.00,0,0,3,-1.000,69.2
304.959,1.00,0,0,3,-1.000,69.0
304.990,1.00,0,0,3,-1.000,68.8
305.022,1.00,0,0,3,-1.000,68.6
305.054,1.00,0,0,3,-1.000,68.6
305.086,1.00,0,0,3,-1.000,68.7
305.119,1.00,0,0,3,-1.000,68.9
305.151,1.00,0,0,3,-1.000,69.4
305.182,1.00,0,0,3,-1.000,70.2
305.213,1.00,0,0,3,-1.000,70.8
305.245,1.00,0,0,3,-1.000,71.5
305.276,1.00,0,0,3,-1.000,72.1
305.307,1.00,0,0,3,-1.000,72.7
305.338,1.00,0,0,3,-1.000,73.2
305.369,1.00,0,0,3,-1.000,73.6
305.400,1.00,0,0,3,-1.000,74.0
305.431,1.00,0,0,3,-1.000,74.4
305.461,1.00,0,0,3,-1.000,74.7
305.493,1.00,0,0,3,-1.000,75.0
305.523,1.00,0,0,3,-1.000,75.2
305.553,1.00,0,0,3,-1.000,75.5
305.584,1.00,0,0,3,-1.000,75.8
305.616,1.00,0,0,3,-1.000,76.1
305.646,1.00,0,0,3,-1.000,76.3
305.677,1.00,0,0,3,-1.000,76.6
305.707,1.00,0,0,3,-1.000,76.8
305.739,1.00,0,0,3,-1.000,77.1
305.769,1.00,0,0,3,-1.000,77.4
305.800,1.00,0,0,3,-1.000,77.7
305.831,1.00,0,0,3,-1.000,77.9
305.862,1.00,0,0,3,-1.000,78.2
305.894,1.00,0,0,3,-1.000,78.4
305.925,1.00,0,0,3,-1.000,78.6
305.955,1.00,0,0,3,-1.000,78.7
305.986,1.00,0,0,3,-1.000,78.8
306.016,1.00,0,0,3,-1.000,78.9
306.047,1.00,0,0,3,-1.000,79.0
306.078,1.00,0,0,3,-1.000,79.0
306.108,1.00,0,0,3,-1.000,78.9
306.140,1.00,0,0,3,-1.000,78.9
306.171,1.00,0,0,3,-1.000,78.9
306.201,1.00,0,0,3,-1.000,78.9
306.232,1.00,0,0,3,-1.000,78.7
306.263,1.00,0,0,3,-1.000,78.5
306.294,1.00,0,0,3,-1.000,78.3
306.324,1.00,0,0,3,-1.000,78.0
306.355,1.00,0,0,3,-1.000,77.7
306.385,1.00,0,0,3,-1.000,77.4
306.418,1.00,0,0,3,-1.000,77.2
306.448,1.00,0,0,3,-1.000,77.0
306.479,1.00,0,0,3,-1.000,76.8
306.511,1.00,0,0,3,-1.000,76.7
306.544,1.00,0,0,3,-1.000,76.5
306.574,1.00,0,0,3,-1.000,76.5
306.604,1.00,0,0,3,-1.000,76.4
306.636,1.00,0,0,3,-1.000,76.3
306.666,1.00,0,0,3,-1.000,76.2
306.696,1.00,0,0,3,-1.000,76.1
306.728,1.00,0,0,3,-1.000,76.0
306.758,1.00,0,0,3,-1.000,75.9
306.789,1.00,0,0,3,-1.000,75.9
306.820,1.00,0,0,3,-1.000,75.8
306.851,1.00,0,0,3,-1.000,75.7
306.882,1.00,0,0,3,-1.000,75.5
306.914,1.00,0,0,3,-1.000,75.2
306.948,1.00,0,0,3,-1.000,75.0
306.980,1.00,0,0,3,-1.000,74.8
307.011,1.00,0,0,3,-1.000,74.7
307.041,1.00,0,0,3,-1.000,74.7
307.072,1.00,0,0,3,-1.000,74.7
307.103,1.00,0,0,3,-1.000,74.8
307.136,1.00,0,0,3,-1.000,74.9
307.168,1.00,0,0,3,-1.000,74.9
307.199,1.00,0,0,3,-1.000,75.0
307.230,1.00,0,0,3,-1.000,75.1
307.261,1.00,0,0,3,-1.000,75.2
307.292,1.00,0,0,3,-1.000,75.3
307.323,1.00,0,0,3,-1.000,75.4
307.355,1.00,0,0,3,-1.000,75.5
307.386,1.00,0,0,3,-1.000,75.5
307.417,1.00,0,0,3,-1.000,75.5
307.449,1.00,0,0,3,-1.000,75.5
307.482,1.00,0,0,3,-1.000,75.4
307.514,1.00,0,0,3,-1.000,75.3
307.546,1.00,0,0,3,-1.000,75.2
307.577,1.00,0,0,3,-1.000,75.1
307.608,1.00,0,0,3,-1.000,74.9
307.639,1.00,0,0,3,-1.000,74.7
307.672,1.00,0,0,3,-1.000,74.5
307.704,1.00,0,0,3,-1.000,74.2
307.736,1.00,0,0,3,-1.000,74.0
307.767,1.00,0,0,3,-1.000,73.7
307.799,1.00,0,0,3,-1.000,73.4
307.830,1.00,0,0,3,-1.000,73.1
307.865,1.00,0,0,3,-1.000,72.9
307.903,1.00,0,0,3,-1.000,72.6
307.939,1.00,0,0,3,-1.000,72.4
307.973,1.00,0,0,3,-1.000,72.1
308.004,1.00,0,0,3,-1.000,71.9
308.036,1.00,0,0,3,-1.000,71.8
308.067,1.00,0,0,3,-1.000,71.6
308.099,1.00,0,0,3,-1.000,71.4
308.134,1.00,0,0,3,-1.000,71.2
308.165,1.00,0,0,3,-1.000,71.0
308.196,1.00,0,0,3,-1.000,70.8
308.228,1.00,0,0,3,-1.000,70.6
308.260,1.00,0,0,3,-1.000,70.5
308.292,1.00,0,0,3,-1.000,70.4
308.323,1.00,0,0,3,-1.000,70.2
308.354,1.00,0,0,3,-1.000,70.1
308.387,1.00,0,0,3,-1.000,69.9
308.430,1.00,0,0,3,-1.000,69.7
308.470,1.00,0,0,3,-1.000,69.5
308.505,1.00,0,0,3,-1.000,69.3
308.538,1.00,0,0,3,-1.000,69.0
308.571,1.00,0,0,3,-1.000,68.8
308.603,1.00,0,0,3,-1.000,68.6
308.635,1.00,0,0,3,-1.000,68.3
308.667,1.00,0,0,3,-1.000,68.0
308.698,1.00,0,0,3,-1.000,67.7
308.732,1.00,0,0,3,-1.000,67.5
308.782,1.00,0,0,3,-1.000,67.0
308.814,1.00,0,0,3,-1.000,66.7
308.846,1.00,0,0,3,-1.000,66.4
308.879,1.00,0,0,3,-1.000,66.0
308.910,1.00,0,0,3,-1.000,65.7
308.942,1.00,0,0,3,-1.000,65.3
308.977,1.00,0,0,3,-1.000,65.0
309.027,1.00,0,0,3,-1.000,64.6
309.061,1.00,0,0,3,-1.000,64.3
309.100,1.00,0,0,3,-1.000,64.1
309.133,1.00,0,0,3,-1.000,63.9
309.164,1.00,0,0,3,-1.000,63.8
309.196,1.00,0,0,3,-1.000,63.8
309.196,1.00,0,0,3,-1.000,63.8
309.246,1.00,0,0,3,-1.000,37.7
309.296,1.00,0,0,3,-1.000,38.8
309.296,1.00,0,0,3,-1.000,38.8
309.296,1.00,0,0,3,-1.000,38.8
309.320,1.00,0,0,3,-1.000,39.7
309.356,1.00,0,0,3,-1.000,41.1
309.389,1.00,0,0,3,-1.000,41.9
309.423,1.00,0,0,3,-1.000,42.5
309.455,1.00,0,0,3,-1.000,43.0
309.488,1.00,0,0,3,-1.000,43.3
309.524,1.00,0,0,3,-1.000,43.8
309.563,1.00,0,0,3,-1.000,44.5
309.598,1.00,0,0,3,-1.000,45.5
309.637,1.00,0,0,3,-1.000,46.9
309.677,1.00,0,0,3,-1.000,47.5
309.713,1.00,0,0,3,-1.000,46.6
309.747,1.00,0,0,3,-1.000,45.0
309.781,1.00,0,0,3,-1.000,43.6
309.818,1.00,0,0,3,-1.000,43.1
309.851,1.00,0,0,3,-1.000,43.8
309.884,1.00,0,0,3,-1.000,45.4
309.921,1.00,0,0,3,-1.000,47.7
309.955,1.00,0,0,3,-1.000,49.7
309.988,1.00,0,0,3,-1.000,51.3
310.022,1.00,0,0,3,-1.000,52.4
310.056,1.00,0,0,3,-1.000,53.0
310.090,1.00,0,0,3,-1.000,53.5
310.124,1.00,0,0,3,-1.000,53.9
310.158,1.00,0,0,3,-1.000,54.3
310.192,1.00,0,0,3,-1.000,54.5
310.226,1.00,0,0,3,-1.000,54.8
310.260,1.00,0,0,3,-1.000,55.0
310.292,1.00,0,0,3,-1.000,55.5
310.326,1.00,0,0,3,-1.000,56.1
310.359,1.00,0,0,3,-1.000,56.9
310.394,1.00,0,0,3,-1.000,58.0
310.427,1.00,0,0,3,-1.000,59.4
310.461,1.00,0,0,3,-1.000,61.2
310.496,1.00,0,0,3,-1.000,63.1
310.530,1.00,0,0,3,-1.000,65.1
310.564,1.00,0,0,3,-1.000,66.8
310.600,1.00,0,0,3,-1.000,68.4
310.633,1.00,0,0,3,-1.000,69.9
310.669,1.00,0,0,3,-1.000,71.8
310.703,1.00,0,0,3,-1.000,73.7
310.737,1.00,0,0,3,-1.000,75.4
310.771,1.00,0,0,3,-1.000,76.7
310.805,1.00,0,0,3,-1.000,76.9
310.840,1.00,0,0,3,-1.000,76.3
310.872,1.00,0,0,3,-1.000,75.5
310.903,1.00,0,0,3,-1.000,74.7
310.937,1.00,0,0,3,-1.000,73.7
310.977,1.00,0,0,3,-1.000,72.5
311.010,1.00,0,0,3,-1.000,71.4
311.043,1.00,0,0,3,-1.000,70.3
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.076,1.00,0,0,3,-1.000,68.9
311.101,1.00,0,0,3,-1.000,68.0
311.133,1.00,0,0,3,-1.000,66.8
311.166,1.00,0,0,3,-1.000,65.8
311.198,1.00,0,0,3,-1.000,65.1
311.230,1.00,0,0,3,-1.000,64.6
311.263,1.00,0,0,3,-1.000,64.1
311.299,1.00,0,0,3,-1.000,63.5
311.331,1.00,0,0,3,-1.000,62.8
311.364,1.00,0,0,3,-1.000,62.4
311.400,1.00,0,0,3,-1.000,62.1
311.433,1.00,0,0,3,-1.000,62.1
311.467,1.00,0,0,3,-1.000,62.2
311.499,1.00,0,0,3,-1.000,62.5
311.531,1.00,0,0,3,-1.000,62.8
311.562,1.00,0,0,3,-1.000,62.9
311.598,1.00,0,0,3,-1.000,63.0
311.630,1.00,0,0,3,-1.000,63.0
311.663,1.00,0,0,3,-1.000,63.1
311.697,1.00,0,0,3,-1.000,63.2
311.730,1.00,0,0,3,-1.000,63.1
311.761,1.00,0,0,3,-1.000,63.2
311.794,1.00,0,0,3,-1.000,63.8
311.825,1.00,0,0,3,-1.000,64.7
311.856,1.00,0,0,3,-1.000,65.5
311.887,1.00,0,0,3,-1.000,66.1
311.918,1.00,0,0,3,-1.000,66.7
311.948,1.00,0,0,3,-1.000,67.4
311.982,1.00,0,0,3,-1.000,68.3
312.012,1.00,0,0,3,-1.000,69.1
312.043,1.00,0,0,3,-1.000,69.9
312.075,1.00,0,0,3,-1.000,70.6
312.106,1.00,0,0,3,-1.000,71.3
312.137,1.00,0,0,3,-1.000,71.9
312.168,1.00,0,0,3,-1.000,72.5
312.200,1.00,0,0,3,-1.000,73.0
312.231,1.00,0,0,3,-1.000,73.4
312.264,1.00,0,0,3,-1.000,73.8
312.296,1.00,0,0,3,-1.000,74.2
312.328,1.00,0,0,3,-1.000,74.5
312.358,1.00,0,0,3,-1.000,74.7
