time,alpha,aTgt,bR,bF,engR,engL,tR_n,tL_n,hR_n,hL_n,nx,ny
111.301,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.341,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.383,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.424,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.464,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.505,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.547,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
111.587,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
111.627,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
111.668,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
111.710,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
111.752,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
111.794,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
111.838,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
111.880,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
111.921,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
111.964,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
112.008,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
112.051,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
112.093,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.134,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.177,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.222,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.263,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.306,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.349,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.390,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.432,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.474,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
112.517,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
112.561,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
112.605,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
112.649,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
112.692,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
112.736,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
112.778,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
112.822,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
112.867,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
112.912,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
112.958,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.000,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.043,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.090,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.138,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.180,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.222,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.263,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.305,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.348,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.391,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.433,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.475,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.517,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.562,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.604,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.647,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
113.688,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.731,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.773,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
113.815,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.861,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
113.911,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
113.955,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
113.997,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
114.039,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
114.081,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
114.124,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
114.166,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
114.208,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
114.250,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
114.294,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
114.336,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
114.378,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
114.419,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
114.461,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
114.504,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
114.547,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
114.590,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
114.633,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
114.679,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
114.724,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
114.767,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
114.811,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
114.854,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
114.897,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
114.940,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
114.985,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.027,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.073,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.116,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.159,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.206,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
115.248,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
115.298,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
115.340,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
115.383,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
115.427,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
115.472,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
115.516,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
115.560,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
115.604,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
115.649,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
115.693,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
115.738,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
115.782,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
115.825,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
115.867,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
115.911,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
115.954,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
115.999,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
116.045,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
116.095,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
116.139,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
116.189,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
116.233,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
116.276,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
116.319,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
116.365,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
116.410,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
116.453,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
116.500,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
116.546,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
116.592,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
116.638,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
116.682,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
116.726,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
116.769,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
116.812,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
116.856,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
116.901,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
116.948,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
116.995,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
117.043,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
117.093,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.6,-1.00,0.00
117.143,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
117.193,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.5,-1.00,0.00
117.242,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.4,-1.00,0.00
117.290,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
117.338,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.3,-1.00,0.00
117.384,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
117.429,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
117.475,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
117.525,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
117.572,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
117.619,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
117.664,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
117.708,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
117.754,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
117.803,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
117.848,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
117.896,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
117.946,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
117.991,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.036,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.081,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.126,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.171,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.214,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.258,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.304,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.348,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.392,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.437,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.481,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.525,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
118.569,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
118.613,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
118.657,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
118.702,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
118.746,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
118.790,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
118.834,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
118.879,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
118.925,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
118.968,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
119.013,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
119.056,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
119.100,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.146,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.190,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.240,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.290,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.334,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.378,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.422,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.467,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.2,-1.00,0.00
119.513,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.1,-1.00,0.00
119.557,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
119.601,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12038.0,-1.00,0.00
119.645,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.9,-1.00,0.00
119.690,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
119.740,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.8,-1.00,0.00
119.785,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.7,-1.00,0.00
119.831,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
119.877,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
119.922,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
119.967,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.014,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.060,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.107,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.152,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.198,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.244,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.290,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
120.335,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
120.381,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
120.426,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.472,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.518,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.563,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.608,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.654,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.6,-1.00,0.00
120.700,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
120.747,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.5,-1.00,0.00
120.794,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.841,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
120.887,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
120.932,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
120.977,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
121.023,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
121.069,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
121.116,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
121.160,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
121.207,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
121.253,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
121.300,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
121.348,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
121.393,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
121.438,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
121.486,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
121.533,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.579,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.624,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.669,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.714,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
121.759,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
121.803,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
121.849,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.3,-1.00,0.00
121.896,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.942,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
121.988,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.033,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.081,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.126,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.171,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.216,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.4,-1.00,0.00
122.262,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
122.308,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
122.355,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.5,-1.00,0.00
122.400,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
122.446,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.6,-1.00,0.00
122.492,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
122.538,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.7,-1.00,0.00
122.583,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
122.627,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.8,-1.00,0.00
122.673,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12036.9,-1.00,0.00
122.717,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
122.763,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.0,-1.00,0.00
122.808,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.1,-1.00,0.00
122.854,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.2,-1.00,0.00
122.901,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
122.946,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.3,-1.00,0.00
122.993,1.00,1.00,1,0,1.00,0.00,12003.0,12003.0,12003.0,12037.4,-1.00,0.00
