time,alpha,bF,bR,walkMode,sideRotW,palmDotR,palmDotL,fingDotR
880.482,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.508,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.533,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.557,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.582,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.609,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.634,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.659,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.684,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.711,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.735,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.760,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.786,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.811,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.836,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.862,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.887,1.00,1,1,3,0.000,1.00,-1.00,0.00
880.913,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.937,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.962,1.00,1,1,3,0.000,1.00,-1.00,-0.00
880.989,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.015,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.040,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.065,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.090,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.115,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.140,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.165,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.192,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.217,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.242,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.267,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.292,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.317,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.342,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.367,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.393,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.418,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.443,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.467,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.492,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.517,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.542,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.567,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.593,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.618,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.644,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.669,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.693,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.718,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.743,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.768,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.794,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.819,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.844,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.869,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.896,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.921,1.00,1,1,3,0.000,1.00,-1.00,-0.00
881.946,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.971,1.00,1,1,3,0.000,1.00,-1.00,0.00
881.996,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.020,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.045,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.070,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.095,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.120,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.145,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.170,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.195,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.220,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.245,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.270,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.294,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.319,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.350,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.374,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.402,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.427,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.452,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.477,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.502,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.527,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.552,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.577,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.603,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.628,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.653,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.678,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.704,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.729,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.755,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.780,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.806,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.831,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.857,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.882,1.00,1,1,3,0.000,1.00,-1.00,0.00
882.908,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.933,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.958,1.00,1,1,3,0.000,1.00,-1.00,-0.00
882.983,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.008,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.033,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.058,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.084,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.108,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.133,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.159,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.185,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.209,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.235,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.261,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.287,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.313,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.338,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.363,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.391,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.417,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.442,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.467,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.492,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.517,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.542,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.567,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.592,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.617,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.642,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.668,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.693,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.718,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.743,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.769,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.795,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.820,1.00,1,1,3,0.000,1.00,-1.00,0.00
883.845,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.870,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.895,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.920,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.947,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.971,1.00,1,1,3,0.000,1.00,-1.00,-0.00
883.997,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.023,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.048,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.074,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.099,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.123,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.148,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.173,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.201,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.226,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.252,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.278,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.303,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.328,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.354,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.380,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.408,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.435,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.461,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.488,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.514,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.540,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.565,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.590,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.615,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.641,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.667,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.692,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.717,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.742,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.768,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.793,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.818,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.843,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.869,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.894,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.920,1.00,1,1,3,0.000,1.00,-1.00,0.00
884.945,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.971,1.00,1,1,3,0.000,1.00,-1.00,-0.00
884.998,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.023,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.048,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.075,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.101,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.126,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.151,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.176,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.202,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.228,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.253,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.279,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.305,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.330,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.355,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.380,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.413,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.437,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.463,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.489,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.514,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.538,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.563,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.589,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.614,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.638,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.663,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.689,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.714,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.738,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.764,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.789,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.816,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.842,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.867,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.892,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.917,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.942,1.00,1,1,3,0.000,1.00,-1.00,-0.00
885.968,1.00,1,1,3,0.000,1.00,-1.00,0.00
885.996,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.021,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.046,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.071,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.096,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.120,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.145,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.171,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.198,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.223,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.247,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.273,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.298,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.323,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.349,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.374,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.401,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.426,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.450,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.477,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.502,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.527,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.551,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.577,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.603,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.628,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.653,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.679,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.703,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.728,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.753,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.777,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.802,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.828,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.853,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.878,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.905,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.930,1.00,1,1,3,0.000,1.00,-1.00,0.00
886.956,1.00,1,1,3,0.000,1.00,-1.00,-0.00
886.981,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.009,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.034,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.060,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.086,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.112,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.137,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.162,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.188,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.213,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.238,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.262,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.288,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.313,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.338,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.362,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.389,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.414,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.440,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.465,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.492,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.517,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.542,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.567,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.593,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.618,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.643,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.668,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.693,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.718,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.743,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.768,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.793,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.818,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.843,1.00,1,1,3,0.000,1.00,-1.00,0.00
887.868,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.894,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.919,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.945,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.970,1.00,1,1,3,0.000,1.00,-1.00,-0.00
887.995,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.021,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.046,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.072,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.097,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.121,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.146,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.171,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.198,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.223,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.248,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.273,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.298,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.323,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.348,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.373,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.399,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.424,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.455,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.480,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.505,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.530,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.555,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.579,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.605,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.630,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.656,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.681,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.705,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.731,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.756,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.781,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.808,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.833,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.858,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.883,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.909,1.00,1,1,3,0.000,1.00,-1.00,0.00
888.934,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.959,1.00,1,1,3,0.000,1.00,-1.00,-0.00
888.985,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.010,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.035,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.060,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.085,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.110,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.136,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.160,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.186,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.212,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.237,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.261,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.286,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.311,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.335,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.361,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.386,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.411,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.436,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.461,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.487,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.515,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.542,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.567,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.592,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.617,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.642,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.667,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.692,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.717,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.742,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.767,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.792,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.817,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.841,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.866,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.891,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.917,1.00,1,1,3,0.000,1.00,-1.00,0.00
889.942,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.968,1.00,1,1,3,0.000,1.00,-1.00,-0.00
889.994,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.019,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.044,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.070,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.095,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.120,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.145,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.170,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.196,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.220,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.245,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.270,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.298,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.323,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.348,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.373,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.400,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.425,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.451,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.475,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.501,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.526,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.551,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.576,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.602,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.627,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.652,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.678,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.702,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.728,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.753,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.777,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.804,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.829,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.854,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.879,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.905,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.930,1.00,1,1,3,0.000,1.00,-1.00,-0.00
890.956,1.00,1,1,3,0.000,1.00,-1.00,0.00
890.981,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.006,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.031,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.056,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.082,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.107,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.134,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.160,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.186,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.211,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.236,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.261,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.287,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.312,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.336,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.361,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.387,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.412,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.437,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.462,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.493,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.518,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.544,1.00,1,1,3,0.000,1.00,-1.00,0.00
891.569,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.594,1.00,1,1,3,0.000,1.00,-1.00,-0.00
891.619,1.00,1,1,3,0.000,1.00,-1.00,0.00
